Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
0.00019781929677427446	835.236612653179
0.00019919120295702622	840.8248405581667
0.00020057262351276864	846.4503103583341
0.00020196362442509064	852.1132676014735
0.0002033642721351868	857.8139594253022
0.00020477463354503156	863.5526345391874
0.00020619477602057436	869.3295428952702
0.00020762476739495745	875.1449357992436
0.00020906467597175602	880.9990661643817
0.00021051457052824062	886.8921885265795
0.00021197452031866259	892.8245590543395
0.00021344459507756153	898.7964355589121
0.0002149248650230966	904.8080775044205
0.00021641540086040034	910.8597460180576
0.0002179162737849556	916.9517039003586
0.0002194275554859968	923.0842156355424
0.00022094931814993366	929.2575474018836
0.00022248163446379938	935.4719670821485
0.00022402457761872268	941.7277442741408
0.00022557822131342333	948.025150298623
0.00022714263975773293	954.3644580075826
0.00022871790767613908	960.7459416428413
0.00023030410031135498	967.1698771543415
0.000231901293427913	973.6365422442655
0.00023350956331578396	980.146216377687
0.0002351289867940209	986.6991807931977
0.00023675964121442836	993.2957185136719
0.00023840160446525718	999.9361143570297
0.0002400549549749247	1006.620654947121
0.00024171977171576106	1013.3496287245971
0.0002433961342077812	1020.1233259579176
0.0002450841225224831	1026.9420387543917
0.00024678381728667257	1033.8060610712319
0.00024849529968631423	1040.7156887267377
0.0002502186514704094	1047.671219421405
0.00025195395495490093	1054.6729527848008
0.0002537012930266048	1061.7211903558598
0.00025546074914716953	1068.816235581708
0.00025723240735706245	1075.9583938291837
0.00025901635227958407	1083.1479723963766
0.00026081266912491	1090.3852805242889
0.0002626214436941611	1097.6706294085136
0.0002644427623835018	1105.0043322110128
0.00026627671218826645	1112.3867040719294
0.0002681233807071154	1119.8180621215006
0.00026998285614621836	1127.2987254919974
0.0002718552273234681	1134.8290153297605
0.00027374058367272264	1142.4092548073281
0.000275639015248077	1150.039769056306
0.0002775506127281648	1157.7208841355246
0.0002794754674204893	1165.4529273012397
0.0002814136712657851	1173.2362278104142
0.00028336531684240913	1181.0711169513452
0.0002853304973707632	1188.9579280552089
0.0002873093067177464	1196.8969965077185
0.0002893018394012386	1204.8886597607802
0.0002913081905946154	1212.933257344278
0.00029332845613129347	1221.0311308778537
0.00029536273250930893	1229.1826240827545
0.0002974111168959259	1237.3880827938044
0.00029947370713227783	1245.6478549713174
0.000301550601738041	1253.9622907131647
0.0003036418999161403	1262.3317422683126
0.00030574770155748754	1270.7565641853985
0.00030786810724575306	1279.2371134426328
0.00031000321826216956	1287.7737492418341
0.0003121531365903704	1296.3668329948093
0.0003143179649212603	1305.0167283359904
0.000316497806657921	1313.723801135022
0.0003186927659205495	1322.4884195095133
0.0003209029475514323	1331.310953837763
0.00032312845711995246	1340.1917767716209
0.00032536940092763223	1349.131263249347
0.00032762588601321116	1358.129790508624
0.00032989802015775775	1367.1877380995286
0.00033218591188981873	1376.3054878976377
0.0003344896704906022	1385.4834241171795
0.0003368094059991975	1394.7219329992308
0.00033914522921783173	1404.0214015435702
0.0003414972517171615	1413.3822185867066
0.0003438655858416029	1422.8047752916045
0.00034625034471469677	1432.2894651601268
0.00034865164224451273	1441.8366840455803
0.00035106959312909	1451.4468301651407
0.0003535043128619151	1461.120304112445
0.00035595591773743984	1470.8575088701914
0.0003584245248566345	1480.6588498228061
0.00036091025213258243	1490.5247347691634
0.0003634132182961118	1500.4555739353043
0.00036593354290146633	1510.4517799873142
0.00036847134633201655	1520.5137680441528
0.00037102674980600905	1530.6419556613637
0.0003735998753823575	1540.836762418647
0.0003761908459664718	1551.0986100159325
0.00037879978531612954	1561.4279226256983
0.0003814268180473863	1571.8251269151608
0.0003840720696405291	1582.2906520591137
0.0003867356664460689	1592.8249297527277
0.0003894177356907765	1603.428394224514
0.00039211840548375926	1614.1014822492289
0.0003948378048225799	1624.8446331609152
0.0003975760635994185	1635.6582888658852
0.000400333312607277	1646.5428938559025
0.00040310968354622604	1657.4988952212495
0.00040590530902969547	1668.526742663953
0.0004087203225908093	1679.626888505963
0.0004115548586887635	1690.7997870966315
0.00041440905271524864	1702.0458942311034
0.00041728304100091676	1713.365668184235
0.00042017696082189267	1724.7595698565965
0.00042309095040633213	1736.2280627870584
0.00042602514894102343	1747.7716131654943
0.000428979696578036	1759.3906898454275
0.00043195473444141466	1771.0857643568143
0.0004349504046339199	1782.857310918768
