0.1	25.37552946116644
0.6	8.211170462575696
1.1	5.027253518817823
1.6	3.5715126128389496
2.1	2.7265438996041076
2.6	2.173833913538327
3.1	1.7849034795701455
3.6	1.4972877151785515
4.1	1.2767707798704597
4.6	1.102975721874043
5.1	0.9629905227968958
5.6	0.8482301400386641
6.1	0.7527625673088134
6.6	0.6723579670473804
7.1	0.6039204107085653
7.6	0.5451331738201766
8.1	0.49422931231639977
8.6	0.4498387128692594
9.1	0.4108833588400883
9.6	0.3765040161545312
10.1	0.3460079134705766
10.6	0.31883077518322683
11.1	0.29450875671184945
11.6	0.2726574404815554
12.1	0.25295589859177114
12.6	0.23513442310469315
13.1	0.218964929353384
13.6	0.20425337516369596
14.1	0.19083371027450785
14.6	0.17856302481543032
15.1	0.16731765125781353
15.6	0.15699002319271818
16.1	0.14748613993533358
16.6	0.13872351560485086
17.1	0.1306295208171275
17.6	0.12314002661378746
18.1	0.11619828402398424
18.6	0.1097539848657686
19.1	0.1037624556263995
19.6	0.0981839566282191
20.1	0.0929830658956392
20.6	0.08812813441139715
21.1	0.08359080364333214
21.6	0.07934558055890806
22.1	0.07536946688248222
22.6	0.07164164083358882
23.1	0.06814318623935153
23.6	0.064856865839572
24.1	0.06176693279783264
24.6	0.058858975165271075
25.1	0.05611978682949301
25.6	0.053537266089974105
26.1	0.051100314740614765
26.6	0.04879876788134785
27.1	0.04662331684672117
27.6	0.04456544085347829
28.1	0.04261734066968744
28.6	0.04077187977313005
29.1	0.03902251057748143
29.6	0.03736322360776983
30.1	0.03578848395984142
30.6	0.03429317821746988
31.1	0.032872565581924584
31.6	0.03152223519460352
32.1	0.0302380701356158
32.6	0.02901621775708758
33.1	0.027853066493267454
33.6	0.02674522790604991
34.1	0.02568952327148156
34.6	0.02468297316442802
35.1	0.023722789233176618
35.6	0.02280636702985867
36.1	0.021931278986211368
36.6	0.021095266751987148
37.1	0.020296232562532233
37.6	0.019532229179316303
38.1	0.018801448742080906
38.6	0.018102210345891476
39.1	0.01743294707976038
39.6	0.01679219278601586
40.1	0.016178569381012274
40.6	0.015590775207666056
41.1	0.015027575077125188
41.6	0.014487792123865488
42.1	0.013970302072083777
42.6	0.013474029451525564
43.1	0.012997945372309153
43.6	0.01254106727158387
44.1	0.01210245934171062
44.6	0.011681233451921697
45.1	0.01127655004818706
45.6	0.010887618727521529
46.1	0.01051369731123286
46.6	0.010154091804106608
47.1	0.009808153085881325
47.6	0.009475274555704436
48.1	0.009154888143094505
48.6	0.008846460257916052
49.1	0.008549487410993126
49.6	0.008263491930487943
50.1	0.007988018097904663
50.6	0.007722628699695984
51.1	0.007466902467586678
51.6	0.0072204322286329526
52.1	0.006982823948374689
52.6	0.0067536964690526015
53.1	0.0065326819671571446
53.6	0.006319426829374913
54.1	0.006113592760128092
54.6	0.005914858032316461
55.1	0.005722918420588712
55.6	0.005537487934034468
56.1	0.0053582989871045145
56.6	0.00518510204255863
57.1	0.005017664674719506
57.6	0.00485577012581867
58.1	0.004699215383542865
58.6	0.00454780895392474
59.1	0.004401368507472167
59.6	0.0042597185471466
60.1	0.004122688323487627
60.6	0.003990110110823536
61.1	0.0038618180068998326
61.6	0.003737647324763125
62.1	0.0036174344651048467
62.6	0.0035010176046251385
63.1	0.003388237460080853
63.6	0.0032789386232350954
64.1	0.00317297090971325
64.6	0.0030701906911532314
65.1	0.0029704620122377
65.6	0.002873657368390357
66.1	0.0027796580560089878
66.6	0.002688354055557454
67.1	0.002599643469948609
67.6	0.002513431570306516
68.1	0.0024296295610125446
68.6	0.0023481531881186834
69.1	0.002268921351004831
69.6	0.002191854868663425
70.1	0.002116875525801969
70.6	0.002043905520886096
71.1	0.0019728673788065934
71.6	0.0019036843529757939
72.1	0.0018362813006496375
72.6	0.0017705859490888777
73.1	0.001706530465977477
73.6	0.0016440531771238053
74.1	0.0015831003112665605
