Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
0.0020449954629081805	7515.0687640519045
0.00205159970932012	7536.2410737766595
0.0020582252839312946	7557.46303154777
0.0020648722556204317	7578.734683897244
0.0020715406934887	7600.056076977999
0.0020782306668604266	7621.427256560985
0.0020849422452838213	7642.848268032351
0.002091675498531696	7664.319156390852
0.002098430496602192	7685.8399662449565
0.0021052073097195083	7707.410741809879
0.002112006008334629	7729.03152690504
0.002118826663126059	7750.70236495114
0.002125669345000556	7772.423298967226
0.0021325341250938695	7794.1943715680545
0.0021394210747714792	7816.0156249610845
0.0021463302656293368	7837.88710094368
0.0021532617694946118	7859.808840900409
0.002160215658426437	7881.780885799859
0.0021671920047166573	7903.803276192157
0.0021741908808905826	7925.8760522057255
0.0021812123597077394	7947.999253544684
0.0021882565141626304	7970.172919485854
0.0021953234174854905	7992.397088875709
0.0022024131431430507	8014.671800092833
0.0022095257648392986	8036.997089636841
0.0022166613565162475	8059.372991626841
0.0022238199923547046	8081.799539568001
0.0022310017467750396	8104.276766481345
0.0022382066944379624	8126.804704900036
0.002245434910245297	8149.38338686656
0.0022526864693407584	8172.0128439293785
0.0022599614471107386	8194.693107139867
0.002267259919185085	8217.42420704892
0.0022745819614378915	8240.206173704162
0.002281927649988283	8263.039036646254
0.002289297061201209	8285.922824906005
0.0022966902716882397	8308.857567001043
0.0023041073583083545	8331.843290932706
0.0023115483981687506	8354.880024182607
0.0023190134686256404	8377.967793709557
0.0023265026472850535	8401.10662594637
0.002334016012003647	8424.29654679645
0.002341553640889514	8447.537581630586
0.002349115612302993	8470.829755283887
0.0023567020048574877	8494.173092052124
0.0023643128974202786	8517.567615688953
0.002371948369113347	8541.013349402112
0.0023796084993141955	8564.510315850595
0.0023872933676566737	8588.058537141056
0.002395003054031807	8611.658034824659
0.0024027376385886245	8635.308829893707
0.002410497201734996	8659.010942778386
0.002418281824138465	8682.764393343497
0.0024260915867270875	8706.569200884871
0.0024339265706902753	8730.42538401865
0.002441786857479638	8754.332959456358
0.0024496725288098305	8778.291942420836
0.002457583666659403	8802.302347510646
0.0024655203532716534	8826.364188713012
0.002473482671155479	8850.477479400224
0.0024814707030862398	8874.64223232633
0.0024894845321066146	8898.858459623363
0.0024975242415274665	8923.126172798071
0.002505589914928708	8947.445382728438
0.0025136816361601704	8971.816099659878
0.0025217994893424744	8996.238333202024
0.0025299435588679075	9020.712092325002
0.0025381139294012975	9045.237385355967
0.0025463106858808955	9069.814219975642
0.0025545339135192567	9094.442603214626
0.002562783697804129	9119.122541449995
0.0025710601244993405	9143.854040401533
0.0025793632796456876	9168.637105128535
0.002587693249561837	9193.471740025958
0.0025960501208452157	9218.357948820845
0.002604433980372916	9243.295734568972
0.0026128449153025946	9268.285099651099
0.0026212830130733834	9293.326045769483
0.0026297483614067963	9318.418573944351
0.002638241048307639	9343.562684510047
0.002646761162064927	9368.758377111686
0.0026553087912528023	9394.005650701693
0.002663884024731454	9419.304503535803
0.0026724869516480433	9444.65493316975
0.0026811176614376267	9470.0569364557
0.0026897762438240903	9495.510509112855
0.002698462788821081	9521.015643923636
0.0027071773867329407	9546.57233220482
0.0027159201281556464	9572.180564518516
0.0027246911039777526	9597.840330668396
0.0027334904053813347	9623.551619696229
0.0027423181238429364	9649.314419877834
0.0027511743511345276	9675.128718719352
0.002760059179324443	9700.994502953523
0.0027689727007783596	9726.911758535789
0.0027779150081602374	9752.880470640395
0.002786886194433299	9778.900623656675
0.002795886352860982	9804.972201185443
0.0028049155770079213	9831.095186034558
0.0028139739607409104	9857.26956021585
0.0028230615982298888	9883.495304940712
0.002832178583948906	9909.77240061654
0.0028413250126771233	9936.100826842992
0.0028505009794997766	9962.480562407862
0.002859706579809188	9988.91158528347
0.0028689419093057347	10015.393872622746
0.0028782070639988664	10041.927400755523
0.0028875021402080827	10068.512145184543
0.0028968272345639466	10095.148080581554
0.0029061824440090923	10121.83518078379
0.0029155678657992166	10148.573418789872
0.0029249835975041116	10175.362766756065
0.0029344297370086573	10202.203195992251
0.00294390638251386	10229.094676958573
0.0029534136325378526	10256.037179260951
0.0029629515859169392	10283.030671644437
0.0029725203418066027	10310.07512096169
0.0029821199996825556	10337.170490704217
0.002991750659341753	10364.316743090165
0.0030014124209034525	10391.513839423627
0.0030111053848102323	10418.761740090526
0.003020829651829058	10446.060404554622
0.0030305853230523064	10473.409791353515
0.003040372499898842	10500.809858094322
0.003050191284115046	10528.260561450146
0.0030600417777758974	10555.761857155676
0.0030699240832860117	10583.313700003266
0.003079838303380729	10610.916043839063
0.0030897845411271565	10638.568841558756
0.003099762899925267	10666.272045103788
0.003109773483508948	10694.02560545703
0.003119816395947102	10721.82947263918
0.0031298917416447093	10749.683595704435
0.0031399996253439334	10777.587922736628
0.0031501401521251875	10805.542400845095
0.003160313427408251	10833.54697616102
0.00317051955695334	10861.601593832913
0.0031807586468622323	10889.70619802309
0.0031910308035793464	10917.860731903344
0.003201336133892871	10946.065137651249
0.003211674744935852	10974.319356445934
0.0032220467441873304	11002.623328464264
0.003232452239473435	11030.976992876695
0.0032428913389685263	11059.380287843584
0.0032533641511963006	11087.83315051096
0.003263870785030938	11116.335517006703
0.003274411349698214	11144.8873223688
0.0032849859547766556	11173.488498440262
0.0032955947101986596	11202.138973429785
0.0033062377262516565	11230.83867431224
0.0033169151135792347	11259.587526973319
0.0033276269831823153	11288.385456205455
0.0033383734464202813	11317.232385703655
0.003349154615012158	11346.128238061256
0.0033599706010377555	11375.07293476582
0.0033708215169388424	11404.066396195114
0.0033817074755203226	11433.108541613024
0.003392628589951387	11462.199289165203
0.0034035849737667173	11491.338555875333
0.003414576740867637	11520.52625764073
0.0034256040055233245	11549.76230922838
0.003436666882371972	11579.046624270693
0.003447765486422008	11608.379115261867
0.003458899933053261	11637.759693553342
0.0034700703380181894	11667.188269349988
0.0034812768174430574	11696.664751706076
0.003492519487829168	11726.189048521086
0.0035037984660540476	11755.761066535968
0.0035151138693726887	11785.380711328744
0.0035264658154187415	11815.047887310886
0.003537854422205765	11844.762497722942
0.003549279808128423	11874.524444630864
0.0035607420919637465	11904.333628921864
0.003572241392872339	11934.189950300566
0.0035837778303996434	11964.09330728486
0.0035953515244771554	11994.043597202155
0.003606962595423701	12024.0407161853
0.003618611163946657	12054.084558771712
0.003630297351143236	12084.175014114186
0.0036420212785017157	12114.311967610212
0.003653783067902728	12144.495303342688
0.0036655828416205048	12174.724904109145
0.003677420722324168	12205.00065141748
0.003689296833078985	12235.322425481987
0.0037012112973476706	12265.690105219304
0.003713164238991644	12296.103568244134
0.0037251557822723463	12326.562690865236
0.0037371860518525027	12357.067348081371
0.003749255172797445	12387.617413577216
0.0037613632705763888	12418.212759719481
0.003773510471063758	12448.853257552666
0.003785696900540473	12479.538776795154
0.003797922685695287	12510.269185835401
0.0038101879536260783	12541.044351727603
0.003822492831841195	12571.864140188001
0.003834837448260757	12602.728415590998
0.003847221931218011	12633.637040964904
0.0038596464094606386	12664.589877988366
0.0038721110121521223	12695.586786986523
0.0038846158688730613	12726.627626926671
0.003897161109622534	12757.712255414835
0.003909746864819454	12788.840528691882
0.003922373265303908	12820.012301629533
0.003935040442338537	12851.22742772677
0.0039477485276098795	12882.485759105866
0.003960497653229763	12913.787146508956
0.003973287951736653	12945.131439293606
0.003986119556097057	12976.518485430099
0.003998992599706882	13007.948130349334
0.004011907216392842	13039.420212826924
0.004024863540413831	13070.934568677563
0.0040378617064623385	13102.49103223686
0.004050901849665826	13134.089436357222
0.00406398410558816	13165.729612404448
0.004077108610230989	13197.411390253614
0.004090275500035192	13229.134598285407
0.0041034849118822625	13260.89906338226
0.004116736983095764	13292.704610924797
0.004130031851442728	13324.551064787673
0.004143369655135113	13356.438247336482
0.004156750532831216	13388.365979423574
0.004170174623637138	13420.334080384491
0.0041836420671082074	13452.342368034671
0.004197153003250457	13484.390658665474
0.004210707572522044	13516.478767040797
0.004224305915834751	13548.606506393442
0.004237948174555417	13580.773688421767
0.00425163449050743	13612.980123285797
0.00426536500597218	13645.225619604349
0.0042791398636905665	13677.509984450946
0.004292959206864447	13709.833023351091
0.004306823179158166	13742.19454027833
0.004320731924700005	13774.594337651059
0.0043346855880837245	13807.032216329475
0.004348684314370027	13839.507975611848
0.004362728249088099	13872.021413231545
0.004376817538237095	13904.572325353816
0.004390952328287686	13937.160506572578
0.004405132766183546	13969.785749898825
0.0044193589993429165	14002.447845392715
0.004433631175660105	14035.146578591464
0.004447949443507055	14067.881733032016
0.0044623139517348575	14100.653090620666
0.004476724849675327	14133.460431629504
0.004491182287142527	14166.30353469384
0.004505686414434353	14199.18217680873
0.004520237382334075	14232.096133326306
0.004534835342111909	14265.045177952192
0.004549480445526608	14298.029082743315
0.004564172844827007	14331.04761810447
0.00457891269275364	14364.100552785594
0.004593700142540297	14397.18765387882
0.0046085353479156455	14430.308686815873
0.0046234184631048	14463.463415365106
0.004638349642830956	14496.651601628731
0.004653329042316966	14529.873006040481
0.004668356817286987	14563.127387362485
0.004683433123968063	14596.41450268279
0.004698558119091788	14629.734107413165
0.004713731959895897	14663.085955285867
0.0047289548041259365	14696.469798351774
0.004744226810036869	14729.885386977381
0.0047595481363947555	14763.33246984297
0.00477491894247837	14796.810793939612
0.0047903393880808845	14830.320104567465
0.004805809633511507	14863.860145332723
0.004821329839597171	14897.4306581462
0.004836900167684182	14931.031383220243
0.004852520779639923	14964.662059067434
0.004868191837854505	14998.322421975401
0.004883913505242492	15032.012193138613
0.004899685945244556	15065.7310777091
0.004915509321829214	15099.47877819263
0.004931383799494496	15133.254995125555
0.00494730954326969	15167.059427072134
0.004963286718717023	15200.89177062264
0.004979315491933419	15234.751720390377
0.004995396029552189	15268.638969009842
0.005011528498744797	15302.553207134444
0.005027713067222563	15336.494123434237
0.005043949903238447	15370.461404593932
0.0050602391755887564	15404.45473531064
0.005076581053614937	15438.473798292349
0.005092975707205303	15472.518274255335
0.005109423306796831	15506.587841922861
0.005125924023376905	15540.682178023288
0.005142478028485122	15574.800957287876
0.005159085494215044	15608.943852449675
0.00517574659321602	15643.110534241656
0.005192461498694947	15677.300671395069
0.005209230384418109	15711.513930638279
0.005226053424712941	15745.749976694713
0.00524293079446988	15780.008472282389
0.005259862669144157	15814.289078111633
0.005276849224757627	15848.59145288475
0.005293890637900613	15882.915253294173
0.005310987085733718	15917.26013402149
0.005328138745989696	15951.625747737038
0.005345345796975261	15986.011745097867
0.0053626084175729845	16020.417774747722
0.0053799267872431155	16054.843486357859
0.005397301086025481	16089.288555161009
0.005414731494541323	16123.752669295618
0.005432218193995212	16158.235515407083
0.005449761366176894	16192.736778513101
0.005467361193463219	16227.256142003778
0.005485017858819996	16261.79328764202
0.005502731545803938	16296.34789556332
0.005520502438564528	16330.919644275806
0.005538330721845971	16365.508210660711
0.0055562165809890825	16400.113269972735
0.005574160201933245	16434.734495839857
0.005592161771218311	16469.37156026413
0.005610221475986572	16504.024133621897
0.005628339503984673	16538.691884664528
0.0056465160435656015	16573.37448051867
0.005664751283690602	16608.071586686758
0.005683045413931186	16642.782867047892
0.005701398624471057	16677.507983858508
0.005719811106108133	16712.246597752986
0.005738283050256487	16746.99836774454
0.0057568146489483775	16781.7629512259
0.005775406094836204	16816.540003970505
0.0057940575811945534	16851.3291801332
0.005812769301922162	16886.130132251703
0.005831541451543981	16920.942511246863
0.0058503742252131495	16955.765966424595
0.00586926781871307	16990.60014547677
0.005888222428459399	17025.44469448239
0.005907238251502134	17060.29925790898
0.0059263154855276135	17095.163478613813
0.0059454543288606256	17130.03697078331
0.0059646549804664144	17164.9192382065
0.0059839176399528	17199.8097547415
0.006003242507572208	17234.70799131781
0.0060226297842237925	17269.613415936496
0.006042079671455487	17304.525493672034
0.006061592371466135	17339.443686673294
0.006081168087107555	17374.36745416496
0.006100807021886692	17409.29625244932
0.006120509379967689	17444.229534907685
0.006140275366174035	17479.166752002533
0.006160105185990705	17514.10735127935
0.006179999045566259	17549.050777368673
0.0061999571517150276	17583.996471989158
0.006219979711919221	17618.94387394908
0.0062400669343311305	17653.892419149623
0.006260219027775241	17688.841540587273
0.006280436201750457	17723.790668357204
0.006300718666432227	17758.73922965617
0.006321066632674779	17793.68664878576
0.0063414803120132625	17828.632347155628
0.0063619599166659995	17863.575743287674
0.006382505659536639	17898.516252819198
0.006403117754216416	17933.453288507197
0.006423796414986335	17968.386260232022
0.00644454185681943	18003.314575002427
0.006465354295382964	18038.237636959162
0.006486233947040714	18073.154847379723
0.006507181028855172	18108.06560468356
0.006528195758589851	18142.969304436618
0.006549278354711498	18177.865339620566
0.006570429036392419	18212.753129290668
0.0065916480235127025	18247.632144541305
0.006612935536662559	18282.501860347937
0.006634291797144562	18317.361749546973
0.006655717026975998	18352.211282840846
0.0066772114488911315	18387.04992880334
0.006698775286343558	18421.877153885638
0.006720408763508489	18456.692422422126
0.006742112105285127	18491.495196635507
0.006763885537298953	18526.284936643864
0.0067857292859041215	18561.061100465908
0.00680764357818577	18595.823144027854
0.00682962864196242	18630.57052116893
0.006851684705788306	18665.302683648864
0.00687381199895579	18700.019081153972
0.006896010751497705	18734.719161303383
0.0069182811941897945	18769.402369657055
0.006940623558553053	18804.068149721912
0.006963038076856195	18838.7159429586
0.006985524982118014	18873.345188790114
0.007008084508109852	18907.955324607272
0.007030716889357986	18942.545785778013
0.007053422361146112	18977.116005653323
0.00707620115951774	19011.66541557632
0.007099053521278705	19046.19344488925
0.0071219796839995745	19080.69952094178
0.007144979886018145	19115.183069098915
0.007168054366441937	19149.64351274965
0.007191203365150632	19184.08027331454
0.007214427122798625	19218.492770255107
0.007237725880817469	19252.880421265796
0.007261099881418437	19287.242645943043
0.00728454936759499	19321.578865618725
0.0073080745831253565	19355.888499897595
0.007331675772575013	19390.17096652481
0.007355353181299272	19424.425681394787
0.007379107055445795	19458.652058560558
0.007402937641957192	19492.849510243144
0.007426845188573539	19527.01744684122
0.007450829943835008	19561.155276940382
0.0074748921570844	19595.262407323175
0.007499032078469779	19629.338242979124
0.007523249958947034	19663.38218711434
0.007547546050282535	19697.393641162274
0.007571920605055692	19731.372004793273
0.007596373876661645	19765.316675925595
0.00762090611931383	19799.227050735662
0.007645517588046691	19833.102523668662
0.007670208538718268	19866.942487449425
0.007694979228012915	19900.746333093575
0.007719829913443908	19934.513449918322
0.007744760853356188	19968.243225553437
0.007769772306928978	20001.93504595297
0.007794864534178544	20035.588295406764
0.007820037795960837	20069.202356551406
0.007845292353974265	20102.776610382454
0.007870628470762345	20136.31043626629
0.007896046409716511	20169.803211951516
0.00792154643507877	20203.254313581896
0.007947128811944528	20236.663115707895
0.007972793806265276	20270.028991299114
0.007998541684851413	20303.351302426854
0.008024372715374971	20336.629336429043
0.008050287166372442	20369.862344081823
0.00807628530724752	20403.049573667995
0.008102367408273964	20436.19027119268
0.00812853374059834	20469.2836803998
0.0081547845762429	20502.329042787795
0.008181120188108362	20535.32559762627
0.00820754084997679	20568.27258197242
0.008234046836514394	20601.169230687574
0.008260638423274418	20634.014776454515
0.008287315886700014	20666.808449794655
0.008314079504127067	20699.549479085254
0.008340929553787142	20732.237090577153
0.008367866314810313	20764.870508412616
0.008394890067228124	20797.448954643365
0.008422001091976444	20829.971649248797
0.008449199670898442	20862.437810154708
0.008476486086747465	20894.8466532517
0.00850386062319003	20927.197392414466
0.008531323564808714	20959.489239520415
0.00855887519710518	20991.721404469663
0.008586515806503072	21023.89309520398
0.008614245680351065	21056.003517727193
0.008642065106925785	21088.051876124533
0.00866997437543487	21120.037372583687
0.008697973776019911	21151.959207414533
0.008726063599759538	21183.816579070062
0.008754244138672372	21215.608684167477
0.008782515685720135	21247.33471750902
0.008810878534810627	21278.993872102754
0.008839332980800845	21310.58533014849
0.008867879319499982	21342.108240241072
0.008896517847672578	21373.56174201548
0.008925248863041519	21404.94497311979
0.008954072664291223	21436.25706923995
0.00898298955107066	21467.497164123753
0.009011999823996539	21498.66438960586
0.009041103784656371	21529.7578756319
0.009070301735611663	21560.776750283978
0.00909959398040101	21591.72013980638
0.009128980823543298	21622.587168629983
0.009158462570540817	21653.376959399535
0.009188039527882504	21684.088632998773
0.009217712003047055	21714.721308577078
0.009247480304506192	21745.274103576055
0.009277344741727802	21775.746133756697
0.009307305625179228	21806.136513226284
0.009337363266330414	21836.444354465442
0.009367517977657228	21866.668768356503
0.009397770072644631	21896.808864211103
0.009428119865790008	21926.863749797994
0.00945856767260637	21956.832531372103
0.0094891138096257	21986.714313702618
0.009519758594402176	22016.508200102766
0.009550502345515542	22046.213292457785
0.009581345382574361	22075.82869125576
0.009612288026219358	22105.353495615975
0.009643330598126786	22134.786803319934
0.009674473421011704	22164.12771084147
0.009705716818631404	22193.37531337632
0.009737061115788707	22222.528704644028
0.009768506638335412	22251.586959903285
0.009800053713175603	22280.54912419852
0.009831702668269136	22309.414238415015
0.009863453832634957	22338.181342064414
0.009895307536354609	22366.84947331884
0.00992726411057559	22395.417669045542
0.009959323887514856	22423.884964842113
0.009991487200462217	22452.25039507077
0.010023754383783863	22480.512992894215
0.010056125772925778	22508.67179031139
0.010088601704417291	22536.725818193187
0.010121182515874504	22564.674106318813
0.010153868546003877	22592.51568341274
0.010186660134605681	22620.249577180657
0.010219557622577584	22647.874814347688
0.010252561351918146	22675.39042069478
0.010285671665730436	22702.795421096987
0.010318888908225523	22730.088839561635
0.01035221342472613	22757.269699266297
0.010385645561670159	22784.337022597294
0.010419185666614351	22811.289831188573
0.010452834088237838	22838.127145960952
0.010486591176345835	22864.847987162044
0.010520457281873206	22891.451374404485
0.010554432756888181	22917.93632670767
0.010588517954595951	22944.301862536977
0.010622713229342409	22970.546999844155
0.01065701893661775	22996.670756109226
0.01069143543306026	23022.672148380072
0.01072596307645994	23048.550193315277
0.010760602225762292	23074.30390550677
0.010795353241071988	23099.9322695716
0.010830216483656684	23125.434244671742
0.0108651923159507	23150.808788714017
0.010900281101558863	23176.05485917989
0.010935483205260216	23201.17141317046
0.010970798993011873	23226.15740745375
0.011006228831952763	23251.011798511405
0.01104177309040752	23275.73354258529
0.011077432137890223	23300.321595726153
0.01111320634510833	23324.774913840207
0.011149096083966458	23349.09245273799
0.01118510172757027	23373.273168182677
0.0112212236502304	23397.3160159383
0.011257462227466264	23421.219951819632
0.011293817836010042	23444.983931740713
0.01133029085381052	23468.606911764793
0.011366881660037102	23492.08784815456
0.011403590635083661	23515.42569742167
0.011440418160572584	23538.619416377718
0.011477364619358651	23561.667962185293
0.011514430395533102	23584.57029240844
0.011551615874427547	23607.325365064335
0.011588921442618052	23629.93213867506
0.011626347487929076	23652.38957231978
0.011663894399437586	23674.696625686094
0.011701562567477022	23696.852259123567
0.011739352383641431	23718.85543369612
0.011777264240789457	23740.70511123468
0.011815298533048517	23762.400254391283
0.011853455655818801	23783.93982669238
0.011891736005777476	23805.322781969357
0.011930139980882723	23826.548002652125
0.011968667980377958	23847.614341750636
0.012007320404795897	23868.520652873274
0.012046097655962809	23889.265790389247
0.0120850001370026	23909.848609490964
0.0121240282523411	23930.26796625808
0.012163182407710174	23950.522717720265
0.012202463010152027	23970.611721921934
0.012241870468023351	23990.5338379868
0.012281405190999654	24010.287926181853
0.01232106759007944	24029.872847982897
0.012360858077588558	24049.287466140213
0.012400777067184406	24068.530644743536
0.01244082497386032	24087.60124928904
0.012481002213949804	24106.498146745143
0.012521309205130934	24125.22020561902
0.012561746366430622	24143.76629602479
0.012602314118229064	24162.13528974955
0.012643012882264007	24180.32606032157
0.012683843081635235	24198.337483078783
0.012724805140808875	24216.168435236013
0.012765899485621901	24233.817795954772
0.012807126543286461	24251.284446411228
0.01284848674239442	24268.567269865638
0.012889980512921725	24285.66515173233
0.012931608286232956	24302.57697964848
0.012973370495085738	24319.301643545285
0.013015267573635277	24335.838035717425
0.013057299957438895	24352.185050893848
0.013099468083460495	24368.341586300645
0.013141772390075182	24384.30652500462
0.013184213317073736	24400.078700963426
0.01322679130566727	24415.656940722394
0.013269506798491728	24431.040073424454
0.013312360239612582	24446.226930888704
0.01335535207452935	24461.216347689075
0.013398482750180322	24476.007161233523
0.013441752714947115	24490.598211843637
0.013485162418659428	24504.988342833993
0.013528712312599623	24519.176400592438
0.013572402849507512	24533.161234660263
0.013616234483584962	24546.941697812705
0.013660207670500723	24560.516646140073
0.013704322867395065	24573.884939128417
0.013748580532884627	24587.04543974156
0.013792981127067077	24599.99701450191
0.013837525111526017	24612.738533573272
0.013882212949335662	24625.268870842203
0.013927045105065754	24637.58690400101
0.013972022044786309	24649.691514629976
0.014017144236072542	24661.581588280504
0.014062412148009643	24673.256014557806
0.014107826251197742	24684.71368720456
0.014153387017756714	24695.953504184654
0.014199094921331175	24706.97436776594
0.014244950437095307	24717.775184605413
0.014290954041757911	24728.354865832196
0.014337106213567248	24738.712327132514
0.014383407432316114	24748.846488834028
0.014429858179346732	24758.75627599005
0.014476458937555862	24768.440617797325
0.014523210191399702	24777.898412140432
0.014570112426899042	24787.12850780641
0.014617166131644203	24796.12975410902
0.014664371794800226	24804.901005385862
0.014711729907111835	24813.441121092317
0.014759240960908648	24821.748965897328
0.0148069054501102	24829.82340977695
0.01485472387023117	24837.663328110222
0.014902696718386435	24845.26760177434
0.014950824493296344	24852.63511723965
0.014999107695291804	24859.764766665856
0.015047546826319522	24866.6554479968
0.015096142389947272	24873.30606505754
0.015144894891369026	24879.715527649238
0.015193804837410322	24885.882751645975
0.015242872736533408	24891.806659090587
0.015292099098842667	24897.486178291532
0.015341484436089776	24902.9202439189
0.015391029261679165	24908.107797101122
0.015440734090673223	24913.047785521943
0.015490599439797777	24917.73916351622
0.015540625827447344	24922.18089216813
0.01559081377369064	24926.37193940669
0.015641163800275863	24930.311280103284
0.01569167643063624	24933.997896168574
0.015742352189895358	24937.43077664921
0.01579319160487272	24940.608917825233
0.01584419520408912	24943.531323306775
0.015895363517772258	24946.197004130743
0.015946697077862122	24948.604978858362
0.01599819641801664	24950.754271092777
0.016049862073617128	24952.643874852965
0.016101694581773927	24954.272763894733
0.016153694481331936	24955.63991918692
0.01620586231287626	24956.744329702244
0.016258198618737774	24957.584992520297
0.01631070394299884	24958.160912931773
0.016363378831498857	24958.47110454249
0.01641622383184006	24958.51458937726
0.01646923949339308	24958.290397983204
0.016522426367302785	24957.797569534367
0.01657578500649389	24957.035151934102
0.016629315965676825	24956.002201920044
0.01668301980135337	24954.697785166343
0.01673689707182258	24953.120976387283
0.01679094833718645	24951.270859440843
0.016845174159355866	24949.146527430865
0.016899575102056343	24946.74708281095
0.016954151730833963	24944.07163748622
0.017008904613061183	24941.11931291632
0.01706383431794282	24937.88924021742
0.017118941416521864	24934.38056026448
0.017174226481685526	24930.5924237929
0.01722969008817108	24926.523991500504
0.01728533281257195	24922.174434148288
0.017341155233343605	24917.542932662484
0.01739715793080966	24912.628678234305
0.017453341487167828	24907.430872421468
0.01750970648649601	24901.94872724762
0.017566253514758417	24896.18146530313
0.01762298315981154	24890.128319844098
0.01767989601141041	24883.78853259312
0.017736992661214587	24877.161342494204
0.01779427370279443	24870.24599445566
0.017851739731637152	24863.041744464812
0.017909391345153146	24855.547859695325
0.017967229142682055	24847.763618607798
0.01802525372549913	24839.688311048798
0.018083465696821358	24831.321238350043
0.01814186566181386	24822.661713427024
0.01820045422759606	24813.709060877114
0.01825923200324811	24804.462617077465
0.018318199599817103	24794.92173028193
0.01837735763032356	24785.08576071817
0.018436706709767662	24774.9540806835
0.01849624745513578	24764.52607464132
0.01855598048540675	24753.801139315452
0.018615906421558463	24742.77868378561
0.01867602588657415	24731.45812958071
0.018736339505449028	24719.838910773527
0.018796847905196645	24707.92047407235
0.018857551714855536	24695.702278914385
0.018918451565495625	24683.18379755711
0.018979548090224927	24670.364515169178
0.01904084192419599	24657.243929921602
0.019102333704612635	24643.821553076683
0.01916402407073644	24630.096909077907
0.019225913663893535	24616.069535637995
0.01928800312748111	24601.738983826926
0.019350293106974267	24587.10481815914
0.019412784249932574	24572.166616679406
0.01947547720600694	24556.9239710758
0.01953837262694623	24541.376504200463
0.019601471166604184	24525.52390010825
0.019664773480946075	24509.365864537613
0.01972828022805565	24492.902116975976
0.01979199206814187	24476.132390732288
0.01985590966354586	24459.056433008922
0.01992003367874771	24441.67400497265
0.019984364780373482	24423.984881823908
0.020048903637202017	24405.988852867187
0.020113650920172036	24387.685721578644
0.02017860730238895	24369.075305672974
0.02024377345913202	24350.157437170892
0.020309150067861246	24330.931962463856
0.020374737808224463	24311.398742378846
0.020440537362064463	24291.557652242398
0.02050654941342595	24271.408581942735
0.020572774648562796	24250.9514359914
0.020639213755945053	24230.186133584528
0.020705867426266213	24209.112608662177
0.020772736352450295	24187.730809966888
0.020839821229659137	24166.040701101294
0.02090712275529953	24144.042260585495
0.02097464162903058	24121.7354819115
0.02104237855277085	24099.1203735984
0.0211103342307058	24076.196959246146
0.02117850936929495	24052.965277586576
0.021246904677279393	24029.425382536116
0.021315520865689004	24005.577343245594
0.02138435864784998	23981.421244148176
0.021453418739392098	23956.95718500892
0.021522701858256325	23932.185283224037
0.02159220872470211	23907.105763780037
0.021661940061315044	23881.71898910245
0.021731896593014194	23856.02534464072
0.021802079047059816	23830.025230392675
0.02187248815306075	23803.719060916595
0.021943124642982162	23777.107265342573
0.022013989251152995	23750.19028738138
0.022085082714273764	23722.968585333332
0.022156405771424064	23695.442632096423
0.02222795916407038	23667.612915171572
0.022299743636073684	23639.47993666836
0.022371759933697288	23611.044213308367
0.022444008805614462	23582.306276428564
0.02251649100291637	23553.266671982383
0.022589207279119727	23523.925960539986
0.02266215839017478	23494.284717287715
0.02273534509447301	23464.34353202606
0.02280876815285518	23434.103009166116
0.02288242832861909	23403.563767725318
0.022956326387527665	23372.726441321487
0.023030463097816745	23341.591678166486
0.02310483923020325	23310.160141057717
0.023179455557893035	23278.432507368747
0.023254312856589056	23246.409469038794
0.02332941190449932	23214.091732561323
0.023404753482345095	23181.480018970302
0.02348033837336889	23148.57506382656
0.023556167363342748	23115.37761720224
0.023632241240576283	23081.888443663316
0.023708560795924913	23048.108322252658
0.023785126822798187	23014.038067710353
0.02386194011716783	22979.678769006434
0.023939001477576237	22945.031701836382
0.02401631170514458	22910.09815670044
0.024093871603581306	22874.879435598454
0.024171681979190337	22839.376851947825
0.0242497436408796	22803.591730500604
0.024328057400169287	22767.525407260087
0.024406624071200454	22731.179229396108
0.024485444470743304	22694.55455516003
0.024564519418205873	22657.652753798735
0.02464384973564235	22620.475205467603
0.02472343624776182	22583.02330114338
0.024803279781936638	22545.29844253549
0.02488338116821123	22507.3020419974
0.024963741239310527	22469.035522436316
0.025044360830648812	22430.50031722294
0.025125240780338225	22391.697870100204
0.025206381929197646	22352.62963509139
0.025287785120761262	22313.297076407027
0.02536945120128752	22273.701668352194
0.025451381019767735	22233.84489523149
0.025533575427935114	22193.728251255092
0.025616035280273407	22153.353240442982
0.025698761434025982	22112.7213765289
0.025781754749204574	22071.834182863196
0.025865016088598355	22030.693192315888
0.025948546317782786	21989.29994717838
0.026032346305128757	21947.65599906476
0.02611641692181143	21905.762908812718
0.02620075904181952	21863.62224638278
0.026285373541964134	21821.23568431752
0.026370261301888135	21778.605388610347
0.026455423204075044	21735.733686344527
0.026540860133858445	21692.622907530207
0.02662657297943098	21649.275384841294
0.02671256263185377	21605.693453433596
0.0267988299850655	21561.879450763277
0.026885375935891895	21517.83571640635
0.026972201384054855	21473.564591880226
0.02705930723218199	21429.06842046333
0.02714669438581583	21384.349547018748
0.02723436375342342	21339.41031781668
0.027322316246405586	21294.2530803581
0.027410552779106527	21248.880183200094
0.02749907426882331	21203.293975781296
0.02758788163581532	21157.496808248507
0.027676975803313988	21111.491031284506
