Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
2.352271886934731e-05	106.71359512371752
2.365814683772254e-05	107.30744915308577
2.3794354509104048e-05	107.90460794158783
2.393134637249647e-05	108.50508983844868
2.4069126942749108e-05	109.10891329431091
2.4207700760704723e-05	109.71609686179457
2.434707239334919e-05	110.32665919605209
2.4487246433962017e-05	110.94061905533513
2.462822750226771e-05	111.55799530155888
2.477002024458805e-05	112.17880690087047
2.4912629333995197e-05	112.80307292422067
2.505605947046571e-05	113.43081254794161
2.5200315381035475e-05	114.06204505432144
2.5345401819955427e-05	114.69678983218766
2.5491323568848293e-05	115.33506637816201
2.5638085436866167e-05	115.97689432402832
2.5785692260849e-05	116.62229344708774
2.5934148905484e-05	117.27128363752175
2.6083460263465975e-05	117.92388489653074
2.6233631255658566e-05	118.58011733695537
2.638466683125644e-05	119.2400011839034
2.6536571967948384e-05	119.90355677537585
2.668935167208137e-05	120.57080456290046
2.684301097882555e-05	121.24176511216889
2.6997554952340174e-05	121.9164591036738
2.7152988685940528e-05	122.59490733335193
2.7309317302265763e-05	123.27713071323322
2.746654595344774e-05	123.96315027208843
2.7624679821280834e-05	124.65298715608297
2.7783724117392683e-05	125.34666262943725
2.7943684083415982e-05	126.04419807508559
2.8104564991161204e-05	126.74561499532716
2.826637214279037e-05	127.4509350036777
2.842911087099175e-05	128.16017980979473
2.8592786539155685e-05	128.8733712398226
2.875740454155125e-05	129.59053124113782
2.892297030350413e-05	130.31168188301743
2.9089489281575368e-05	131.03684535732248
2.9256966963741204e-05	131.76604397916995
2.9425408869573947e-05	132.4993001876202
2.959482055042389e-05	133.23663654636283
2.9765207589602267e-05	133.97807574440952
2.9936575602565258e-05	134.7236405967853
3.010893023709902e-05	135.4733540452309
3.028227717350591e-05	136.22723915890302
3.045662212479161e-05	136.98531913508074
3.063197083685344e-05	137.7476172998764
3.080832908866974e-05	138.51415710895122
3.0985702692490305e-05	139.28496214823053
3.116409749402795e-05	140.0600561360027
3.134351937265115e-05	140.83946293068811
3.152397424157786e-05	141.62320652653827
3.170546804807033e-05	142.41131105128062
3.188800677363114e-05	143.20380076685151
3.207159643420035e-05	144.00070007014514
3.2256243080353735e-05	144.80203349376995
3.244195279750223e-05	145.60782570679257
3.262873170609244e-05	146.41810151550342
3.281658596180838e-05	147.2328858641789
3.300552175577437e-05	148.05220383585032
3.319554531475902e-05	148.8760806530711
3.3386662901380525e-05	149.70454167869667
3.3578880814312976e-05	150.53761241666297
3.3772205388493994e-05	151.3753185127709
3.396664299533352e-05	152.21768575547756
3.4162200042923764e-05	153.06474007668618
3.435888297625041e-05	153.91650755213576
3.4556698277405054e-05	154.7730143963528
3.475565246579878e-05	155.63428696470066
3.4955752098377067e-05	156.5003517588218
3.515700376983586e-05	157.37123542757402
3.535941411283892e-05	158.2469647678493
3.5562989798236424e-05	159.12756672539103
3.5767737535284817e-05	160.0130683956229
3.59736640718679e-05	160.9034970244766
3.6180776194719246e-05	161.798880009232
3.63890807296459e-05	162.6992448993461
3.659858454175327e-05	163.6046193973072
3.6809294535671426e-05	164.51503135948155
3.702121765578266e-05	165.43050879696096
3.723436088645033e-05	166.3510798764257
3.744873125224904e-05	167.27677292100668
3.766433581819617e-05	168.20761641115524
3.7881181689984725e-05	169.14363898551977
3.809927601421749e-05	170.08486944241625
3.831862597864258e-05	171.03133674105655
3.853923881239031e-05	171.98307000160645
3.876112178621146e-05	172.94009850599681
3.898428221271693e-05	173.9024516988206
3.9208727446618643e-05	174.87015918823616
3.9434464884972046e-05	175.84325074687294
3.966150196741983e-05	176.82175631275103
3.988984617643716e-05	177.80570599018455
4.0119505037578205e-05	178.79513005071925
4.0350486119724246e-05	179.7900589340495
4.0582797035333084e-05	180.79052324895454
4.081644544068989e-05	181.79655377423845
4.1051439036159604e-05	182.80818145967064
4.128778556644065e-05	183.82543742693406
4.1525492820820224e-05	184.84835297058015
4.176456863343099e-05	185.87695955898565
4.200502088350928e-05	186.9112888367263
4.2246857495654725e-05	187.95137262878418
4.24900864400915e-05	188.99724293795947
4.273471573293096e-05	190.04893194492396
4.2980753436435784e-05	191.10647200920897
4.322820765928578e-05	192.1698956702026
4.347708655684504e-05	193.23923564814396
4.372739833143077e-05	194.31452484512815
4.397915123258358e-05	195.39579634611843
4.423235355733938e-05	196.4830834199619
4.448701365050282e-05	197.5764195204059
4.474313990492232e-05	198.67583828712984
4.500074076176666e-05	199.781373546778
4.525982471080319e-05	200.89305931399412
4.552040029067761e-05	202.01092979246795
4.57824760891954e-05	203.1350193759837
4.604606074360484e-05	204.26536264947774
4.631116294088165e-05	205.40199438906487
4.657779141801535e-05	206.5449495565278
4.684595496229709e-05	207.6942633044132
4.711566241160936e-05	208.84997098041288
4.7386922654717246e-05	210.01210812846202
4.765974463156132e-05	211.18071048983091
4.7934137333552305e-05	212.35581400420537
4.821010980386744e-05	213.53745481080276
4.8487671137748476e-05	214.72566924946224
4.8766830482801425e-05	215.9204938617695
4.9047597039298066e-05	217.12196539216598
4.9329980060479124e-05	218.3301207890756
4.9613988852859284e-05	219.54499720603687
4.9899632776533846e-05	220.76663200283667
