# # r12[Mpc/h] r13[Mpc/h] r23[Mpc/h]
17.5 57.5 62.5
17.5 57.5 67.5
17.5 57.5 72.5
17.5 62.5 62.5
17.5 62.5 67.5
17.5 62.5 72.5
17.5 62.5 77.5
17.5 67.5 67.5
17.5 67.5 72.5
17.5 67.5 77.5
17.5 67.5 82.5
17.5 72.5 72.5
17.5 72.5 77.5
17.5 72.5 82.5
17.5 72.5 87.5
17.5 77.5 77.5
17.5 77.5 82.5
17.5 77.5 87.5
17.5 77.5 92.5
17.5 82.5 82.5
17.5 82.5 87.5
17.5 82.5 92.5
17.5 82.5 97.5
17.5 87.5 87.5
17.5 87.5 92.5
17.5 87.5 97.5
17.5 87.5 102.5
17.5 92.5 92.5
17.5 92.5 97.5
17.5 92.5 102.5
17.5 92.5 107.5
17.5 97.5 97.5
17.5 97.5 102.5
17.5 97.5 107.5
17.5 97.5 112.5
17.5 102.5 102.5
17.5 102.5 107.5
17.5 102.5 112.5
17.5 102.5 117.5
17.5 107.5 107.5
17.5 107.5 112.5
17.5 107.5 117.5
17.5 107.5 122.5
17.5 112.5 112.5
17.5 112.5 117.5
17.5 112.5 122.5
17.5 112.5 127.5
17.5 117.5 117.5
17.5 117.5 122.5
17.5 117.5 127.5
17.5 117.5 132.5
17.5 122.5 122.5
17.5 122.5 127.5
17.5 122.5 132.5
17.5 122.5 137.5
17.5 127.5 127.5
17.5 127.5 132.5
17.5 127.5 137.5
17.5 127.5 142.5
17.5 132.5 132.5
17.5 132.5 137.5
17.5 132.5 142.5
17.5 132.5 147.5
17.5 137.5 137.5
17.5 137.5 142.5
17.5 137.5 147.5
17.5 137.5 152.5
17.5 142.5 142.5
17.5 142.5 147.5
17.5 142.5 152.5
17.5 142.5 157.5
17.5 147.5 147.5
17.5 147.5 152.5
17.5 147.5 157.5
17.5 152.5 152.5
17.5 152.5 157.5
17.5 157.5 157.5
22.5 22.5 22.5
22.5 22.5 27.5
22.5 22.5 32.5
22.5 22.5 37.5
22.5 22.5 42.5
22.5 27.5 27.5
22.5 27.5 32.5
22.5 27.5 37.5
22.5 27.5 42.5
22.5 27.5 47.5
22.5 32.5 32.5
22.5 32.5 37.5
22.5 32.5 42.5
22.5 32.5 47.5
22.5 32.5 52.5
22.5 37.5 37.5
22.5 37.5 42.5
22.5 37.5 47.5
22.5 37.5 52.5
22.5 37.5 57.5
22.5 42.5 42.5
22.5 42.5 47.5
22.5 42.5 52.5
22.5 42.5 57.5
22.5 42.5 62.5
22.5 47.5 47.5
22.5 47.5 52.5
22.5 47.5 57.5
22.5 47.5 62.5
22.5 47.5 67.5
22.5 52.5 52.5
22.5 52.5 57.5
22.5 52.5 62.5
22.5 52.5 67.5
22.5 52.5 72.5
22.5 57.5 57.5
22.5 57.5 62.5
22.5 57.5 67.5
22.5 57.5 72.5
22.5 57.5 77.5
22.5 62.5 62.5
22.5 62.5 67.5
22.5 62.5 72.5
22.5 62.5 77.5
22.5 62.5 82.5
22.5 67.5 67.5
22.5 67.5 72.5
22.5 67.5 77.5
22.5 67.5 82.5
22.5 67.5 87.5
22.5 72.5 72.5
22.5 72.5 77.5
22.5 72.5 82.5
22.5 72.5 87.5
22.5 72.5 92.5
22.5 77.5 77.5
22.5 77.5 82.5
22.5 77.5 87.5
22.5 77.5 92.5
22.5 77.5 97.5
22.5 82.5 82.5
22.5 82.5 87.5
22.5 82.5 92.5
22.5 82.5 97.5
22.5 82.5 102.5
22.5 87.5 87.5
22.5 87.5 92.5
22.5 87.5 97.5
22.5 87.5 102.5
22.5 87.5 107.5
22.5 92.5 92.5
22.5 92.5 97.5
22.5 92.5 102.5
22.5 92.5 107.5
22.5 92.5 112.5
22.5 97.5 97.5
22.5 97.5 102.5
22.5 97.5 107.5
22.5 97.5 112.5
22.5 97.5 117.5
22.5 102.5 102.5
22.5 102.5 107.5
22.5 102.5 112.5
22.5 102.5 117.5
22.5 102.5 122.5
22.5 107.5 107.5
22.5 107.5 112.5
22.5 107.5 117.5
22.5 107.5 122.5
22.5 107.5 127.5
22.5 112.5 112.5
22.5 112.5 117.5
22.5 112.5 122.5
22.5 112.5 127.5
22.5 112.5 132.5
22.5 117.5 117.5
22.5 117.5 122.5
22.5 117.5 127.5
22.5 117.5 132.5
22.5 117.5 137.5
22.5 122.5 122.5
22.5 122.5 127.5
22.5 122.5 132.5
22.5 122.5 137.5
22.5 122.5 142.5
22.5 127.5 127.5
22.5 127.5 132.5
22.5 127.5 137.5
22.5 127.5 142.5
22.5 127.5 147.5
22.5 132.5 132.5
22.5 132.5 137.5
22.5 132.5 142.5
22.5 132.5 147.5
22.5 132.5 152.5
22.5 137.5 137.5
22.5 137.5 142.5
22.5 137.5 147.5
22.5 137.5 152.5
22.5 137.5 157.5
22.5 142.5 142.5
22.5 142.5 147.5
22.5 142.5 152.5
22.5 142.5 157.5
22.5 147.5 147.5
22.5 147.5 152.5
22.5 147.5 157.5
22.5 152.5 152.5
22.5 152.5 157.5
22.5 157.5 157.5
27.5 27.5 27.5
27.5 27.5 32.5
27.5 27.5 37.5
27.5 27.5 42.5
27.5 27.5 47.5
27.5 27.5 52.5
27.5 32.5 32.5
27.5 32.5 37.5
27.5 32.5 42.5
27.5 32.5 47.5
27.5 32.5 52.5
27.5 32.5 57.5
27.5 37.5 37.5
27.5 37.5 42.5
27.5 37.5 47.5
27.5 37.5 52.5
27.5 37.5 57.5
27.5 37.5 62.5
27.5 42.5 42.5
27.5 42.5 47.5
27.5 42.5 52.5
27.5 42.5 57.5
27.5 42.5 62.5
27.5 42.5 67.5
27.5 47.5 47.5
27.5 47.5 52.5
27.5 47.5 57.5
27.5 47.5 62.5
27.5 47.5 67.5
27.5 47.5 72.5
27.5 52.5 52.5
27.5 52.5 57.5
27.5 52.5 62.5
27.5 52.5 67.5
27.5 52.5 72.5
27.5 52.5 77.5
27.5 57.5 57.5
27.5 57.5 62.5
27.5 57.5 67.5
27.5 57.5 72.5
27.5 57.5 77.5
27.5 57.5 82.5
27.5 62.5 62.5
27.5 62.5 67.5
27.5 62.5 72.5
27.5 62.5 77.5
27.5 62.5 82.5
27.5 62.5 87.5
27.5 67.5 67.5
27.5 67.5 72.5
27.5 67.5 77.5
27.5 67.5 82.5
27.5 67.5 87.5
27.5 67.5 92.5
27.5 72.5 72.5
27.5 72.5 77.5
27.5 72.5 82.5
27.5 72.5 87.5
27.5 72.5 92.5
27.5 72.5 97.5
27.5 77.5 77.5
27.5 77.5 82.5
27.5 77.5 87.5
27.5 77.5 92.5
27.5 77.5 97.5
27.5 77.5 102.5
27.5 82.5 82.5
27.5 82.5 87.5
27.5 82.5 92.5
27.5 82.5 97.5
27.5 82.5 102.5
27.5 82.5 107.5
27.5 87.5 87.5
27.5 87.5 92.5
27.5 87.5 97.5
27.5 87.5 102.5
27.5 87.5 107.5
27.5 87.5 112.5
27.5 92.5 92.5
27.5 92.5 97.5
27.5 92.5 102.5
27.5 92.5 107.5
27.5 92.5 112.5
27.5 92.5 117.5
27.5 97.5 97.5
27.5 97.5 102.5
27.5 97.5 107.5
27.5 97.5 112.5
27.5 97.5 117.5
27.5 97.5 122.5
27.5 102.5 102.5
27.5 102.5 107.5
27.5 102.5 112.5
27.5 102.5 117.5
27.5 102.5 122.5
27.5 102.5 127.5
27.5 107.5 107.5
27.5 107.5 112.5
27.5 107.5 117.5
27.5 107.5 122.5
27.5 107.5 127.5
27.5 107.5 132.5
27.5 112.5 112.5
27.5 112.5 117.5
27.5 112.5 122.5
27.5 112.5 127.5
27.5 112.5 132.5
27.5 112.5 137.5
27.5 117.5 117.5
27.5 117.5 122.5
27.5 117.5 127.5
27.5 117.5 132.5
27.5 117.5 137.5
27.5 117.5 142.5
27.5 122.5 122.5
27.5 122.5 127.5
27.5 122.5 132.5
27.5 122.5 137.5
27.5 122.5 142.5
27.5 122.5 147.5
27.5 127.5 127.5
27.5 127.5 132.5
27.5 127.5 137.5
27.5 127.5 142.5
27.5 127.5 147.5
27.5 127.5 152.5
27.5 132.5 132.5
27.5 132.5 137.5
27.5 132.5 142.5
27.5 132.5 147.5
27.5 132.5 152.5
27.5 132.5 157.5
27.5 137.5 137.5
27.5 137.5 142.5
27.5 137.5 147.5
27.5 137.5 152.5
27.5 137.5 157.5
27.5 142.5 142.5
27.5 142.5 147.5
27.5 142.5 152.5
27.5 142.5 157.5
27.5 147.5 147.5
27.5 147.5 152.5
27.5 147.5 157.5
27.5 152.5 152.5
27.5 152.5 157.5
27.5 157.5 157.5
32.5 32.5 32.5
32.5 32.5 37.5
32.5 32.5 42.5
32.5 32.5 47.5
32.5 32.5 52.5
32.5 32.5 57.5
32.5 32.5 62.5
32.5 37.5 37.5
32.5 37.5 42.5
32.5 37.5 47.5
32.5 37.5 52.5
32.5 37.5 57.5
32.5 37.5 62.5
32.5 37.5 67.5
32.5 42.5 42.5
32.5 42.5 47.5
32.5 42.5 52.5
32.5 42.5 57.5
32.5 42.5 62.5
32.5 42.5 67.5
32.5 42.5 72.5
32.5 47.5 47.5
32.5 47.5 52.5
32.5 47.5 57.5
32.5 47.5 62.5
32.5 47.5 67.5
32.5 47.5 72.5
32.5 47.5 77.5
32.5 52.5 52.5
32.5 52.5 57.5
32.5 52.5 62.5
32.5 52.5 67.5
32.5 52.5 72.5
32.5 52.5 77.5
32.5 52.5 82.5
32.5 57.5 57.5
32.5 57.5 62.5
32.5 57.5 67.5
32.5 57.5 72.5
32.5 57.5 77.5
32.5 57.5 82.5
32.5 57.5 87.5
32.5 62.5 62.5
32.5 62.5 67.5
32.5 62.5 72.5
32.5 62.5 77.5
32.5 62.5 82.5
32.5 62.5 87.5
32.5 62.5 92.5
32.5 67.5 67.5
32.5 67.5 72.5
32.5 67.5 77.5
32.5 67.5 82.5
32.5 67.5 87.5
32.5 67.5 92.5
32.5 67.5 97.5
32.5 72.5 72.5
32.5 72.5 77.5
32.5 72.5 82.5
32.5 72.5 87.5
32.5 72.5 92.5
32.5 72.5 97.5
32.5 72.5 102.5
32.5 77.5 77.5
32.5 77.5 82.5
32.5 77.5 87.5
32.5 77.5 92.5
32.5 77.5 97.5
32.5 77.5 102.5
32.5 77.5 107.5
32.5 82.5 82.5
32.5 82.5 87.5
32.5 82.5 92.5
32.5 82.5 97.5
32.5 82.5 102.5
32.5 82.5 107.5
32.5 82.5 112.5
32.5 87.5 87.5
32.5 87.5 92.5
32.5 87.5 97.5
32.5 87.5 102.5
32.5 87.5 107.5
32.5 87.5 112.5
32.5 87.5 117.5
32.5 92.5 92.5
32.5 92.5 97.5
32.5 92.5 102.5
32.5 92.5 107.5
32.5 92.5 112.5
32.5 92.5 117.5
32.5 92.5 122.5
32.5 97.5 97.5
32.5 97.5 102.5
32.5 97.5 107.5
32.5 97.5 112.5
32.5 97.5 117.5
32.5 97.5 122.5
32.5 97.5 127.5
32.5 102.5 102.5
32.5 102.5 107.5
32.5 102.5 112.5
32.5 102.5 117.5
32.5 102.5 122.5
32.5 102.5 127.5
32.5 102.5 132.5
32.5 107.5 107.5
32.5 107.5 112.5
32.5 107.5 117.5
32.5 107.5 122.5
32.5 107.5 127.5
32.5 107.5 132.5
32.5 107.5 137.5
32.5 112.5 112.5
32.5 112.5 117.5
32.5 112.5 122.5
32.5 112.5 127.5
32.5 112.5 132.5
32.5 112.5 137.5
32.5 112.5 142.5
32.5 117.5 117.5
32.5 117.5 122.5
32.5 117.5 127.5
32.5 117.5 132.5
32.5 117.5 137.5
32.5 117.5 142.5
32.5 117.5 147.5
32.5 122.5 122.5
32.5 122.5 127.5
32.5 122.5 132.5
32.5 122.5 137.5
32.5 122.5 142.5
32.5 122.5 147.5
32.5 122.5 152.5
32.5 127.5 127.5
32.5 127.5 132.5
32.5 127.5 137.5
32.5 127.5 142.5
32.5 127.5 147.5
32.5 127.5 152.5
32.5 127.5 157.5
32.5 132.5 132.5
32.5 132.5 137.5
32.5 132.5 142.5
32.5 132.5 147.5
32.5 132.5 152.5
32.5 132.5 157.5
32.5 137.5 137.5
32.5 137.5 142.5
32.5 137.5 147.5
32.5 137.5 152.5
32.5 137.5 157.5
32.5 142.5 142.5
32.5 142.5 147.5
32.5 142.5 152.5
32.5 142.5 157.5
32.5 147.5 147.5
32.5 147.5 152.5
32.5 147.5 157.5
32.5 152.5 152.5
32.5 152.5 157.5
32.5 157.5 157.5
37.5 37.5 37.5
37.5 37.5 42.5
37.5 37.5 47.5
37.5 37.5 52.5
37.5 37.5 57.5
37.5 37.5 62.5
37.5 37.5 67.5
37.5 37.5 72.5
37.5 42.5 42.5
37.5 42.5 47.5
37.5 42.5 52.5
37.5 42.5 57.5
37.5 42.5 62.5
37.5 42.5 67.5
37.5 42.5 72.5
37.5 42.5 77.5
37.5 47.5 47.5
37.5 47.5 52.5
37.5 47.5 57.5
37.5 47.5 62.5
37.5 47.5 67.5
37.5 47.5 72.5
37.5 47.5 77.5
37.5 47.5 82.5
37.5 52.5 52.5
37.5 52.5 57.5
37.5 52.5 62.5
37.5 52.5 67.5
37.5 52.5 72.5
37.5 52.5 77.5
37.5 52.5 82.5
37.5 52.5 87.5
37.5 57.5 57.5
37.5 57.5 62.5
37.5 57.5 67.5
37.5 57.5 72.5
37.5 57.5 77.5
37.5 57.5 82.5
37.5 57.5 87.5
37.5 57.5 92.5
37.5 62.5 62.5
37.5 62.5 67.5
37.5 62.5 72.5
37.5 62.5 77.5
37.5 62.5 82.5
37.5 62.5 87.5
37.5 62.5 92.5
37.5 62.5 97.5
37.5 67.5 67.5
37.5 67.5 72.5
37.5 67.5 77.5
37.5 67.5 82.5
37.5 67.5 87.5
37.5 67.5 92.5
37.5 67.5 97.5
37.5 67.5 102.5
37.5 72.5 72.5
37.5 72.5 77.5
37.5 72.5 82.5
37.5 72.5 87.5
37.5 72.5 92.5
37.5 72.5 97.5
37.5 72.5 102.5
37.5 72.5 107.5
37.5 77.5 77.5
37.5 77.5 82.5
37.5 77.5 87.5
37.5 77.5 92.5
37.5 77.5 97.5
37.5 77.5 102.5
37.5 77.5 107.5
37.5 77.5 112.5
37.5 82.5 82.5
37.5 82.5 87.5
37.5 82.5 92.5
37.5 82.5 97.5
37.5 82.5 102.5
37.5 82.5 107.5
37.5 82.5 112.5
37.5 82.5 117.5
37.5 87.5 87.5
37.5 87.5 92.5
37.5 87.5 97.5
37.5 87.5 102.5
37.5 87.5 107.5
37.5 87.5 112.5
37.5 87.5 117.5
37.5 87.5 122.5
37.5 92.5 92.5
37.5 92.5 97.5
37.5 92.5 102.5
37.5 92.5 107.5
37.5 92.5 112.5
37.5 92.5 117.5
37.5 92.5 122.5
37.5 92.5 127.5
37.5 97.5 97.5
37.5 97.5 102.5
37.5 97.5 107.5
37.5 97.5 112.5
37.5 97.5 117.5
37.5 97.5 122.5
37.5 97.5 127.5
37.5 97.5 132.5
37.5 102.5 102.5
37.5 102.5 107.5
37.5 102.5 112.5
37.5 102.5 117.5
37.5 102.5 122.5
37.5 102.5 127.5
37.5 102.5 132.5
37.5 102.5 137.5
37.5 107.5 107.5
37.5 107.5 112.5
37.5 107.5 117.5
37.5 107.5 122.5
37.5 107.5 127.5
37.5 107.5 132.5
37.5 107.5 137.5
37.5 107.5 142.5
37.5 112.5 112.5
37.5 112.5 117.5
37.5 112.5 122.5
37.5 112.5 127.5
37.5 112.5 132.5
37.5 112.5 137.5
37.5 112.5 142.5
37.5 112.5 147.5
37.5 117.5 117.5
37.5 117.5 122.5
37.5 117.5 127.5
37.5 117.5 132.5
37.5 117.5 137.5
37.5 117.5 142.5
37.5 117.5 147.5
37.5 117.5 152.5
37.5 122.5 122.5
37.5 122.5 127.5
37.5 122.5 132.5
37.5 122.5 137.5
37.5 122.5 142.5
37.5 122.5 147.5
37.5 122.5 152.5
37.5 122.5 157.5
37.5 127.5 127.5
37.5 127.5 132.5
37.5 127.5 137.5
37.5 127.5 142.5
37.5 127.5 147.5
37.5 127.5 152.5
37.5 127.5 157.5
37.5 132.5 132.5
37.5 132.5 137.5
37.5 132.5 142.5
37.5 132.5 147.5
37.5 132.5 152.5
37.5 132.5 157.5
37.5 137.5 137.5
37.5 137.5 142.5
37.5 137.5 147.5
37.5 137.5 152.5
37.5 137.5 157.5
37.5 142.5 142.5
37.5 142.5 147.5
37.5 142.5 152.5
37.5 142.5 157.5
37.5 147.5 147.5
37.5 147.5 152.5
37.5 147.5 157.5
37.5 152.5 152.5
37.5 152.5 157.5
37.5 157.5 157.5
42.5 42.5 42.5
42.5 42.5 47.5
42.5 42.5 52.5
42.5 42.5 57.5
42.5 42.5 62.5
42.5 42.5 67.5
42.5 42.5 72.5
42.5 42.5 77.5
42.5 42.5 82.5
42.5 47.5 47.5
42.5 47.5 52.5
42.5 47.5 57.5
42.5 47.5 62.5
42.5 47.5 67.5
42.5 47.5 72.5
42.5 47.5 77.5
42.5 47.5 82.5
42.5 47.5 87.5
42.5 52.5 52.5
42.5 52.5 57.5
42.5 52.5 62.5
42.5 52.5 67.5
42.5 52.5 72.5
42.5 52.5 77.5
42.5 52.5 82.5
42.5 52.5 87.5
42.5 52.5 92.5
42.5 57.5 57.5
42.5 57.5 62.5
42.5 57.5 67.5
42.5 57.5 72.5
42.5 57.5 77.5
42.5 57.5 82.5
42.5 57.5 87.5
42.5 57.5 92.5
42.5 57.5 97.5
42.5 62.5 62.5
42.5 62.5 67.5
42.5 62.5 72.5
42.5 62.5 77.5
42.5 62.5 82.5
42.5 62.5 87.5
42.5 62.5 92.5
42.5 62.5 97.5
42.5 62.5 102.5
42.5 67.5 67.5
42.5 67.5 72.5
42.5 67.5 77.5
42.5 67.5 82.5
42.5 67.5 87.5
42.5 67.5 92.5
42.5 67.5 97.5
42.5 67.5 102.5
42.5 67.5 107.5
42.5 72.5 72.5
42.5 72.5 77.5
42.5 72.5 82.5
42.5 72.5 87.5
42.5 72.5 92.5
42.5 72.5 97.5
42.5 72.5 102.5
42.5 72.5 107.5
42.5 72.5 112.5
42.5 77.5 77.5
42.5 77.5 82.5
42.5 77.5 87.5
42.5 77.5 92.5
42.5 77.5 97.5
42.5 77.5 102.5
42.5 77.5 107.5
42.5 77.5 112.5
42.5 77.5 117.5
42.5 82.5 82.5
42.5 82.5 87.5
42.5 82.5 92.5
42.5 82.5 97.5
42.5 82.5 102.5
42.5 82.5 107.5
42.5 82.5 112.5
42.5 82.5 117.5
42.5 82.5 122.5
42.5 87.5 87.5
42.5 87.5 92.5
42.5 87.5 97.5
42.5 87.5 102.5
42.5 87.5 107.5
42.5 87.5 112.5
42.5 87.5 117.5
42.5 87.5 122.5
42.5 87.5 127.5
42.5 92.5 92.5
42.5 92.5 97.5
42.5 92.5 102.5
42.5 92.5 107.5
42.5 92.5 112.5
42.5 92.5 117.5
42.5 92.5 122.5
42.5 92.5 127.5
42.5 92.5 132.5
42.5 97.5 97.5
42.5 97.5 102.5
42.5 97.5 107.5
42.5 97.5 112.5
42.5 97.5 117.5
42.5 97.5 122.5
42.5 97.5 127.5
42.5 97.5 132.5
42.5 97.5 137.5
42.5 102.5 102.5
42.5 102.5 107.5
42.5 102.5 112.5
42.5 102.5 117.5
42.5 102.5 122.5
42.5 102.5 127.5
42.5 102.5 132.5
42.5 102.5 137.5
42.5 102.5 142.5
42.5 107.5 107.5
42.5 107.5 112.5
42.5 107.5 117.5
42.5 107.5 122.5
42.5 107.5 127.5
42.5 107.5 132.5
42.5 107.5 137.5
42.5 107.5 142.5
42.5 107.5 147.5
42.5 112.5 112.5
42.5 112.5 117.5
42.5 112.5 122.5
42.5 112.5 127.5
42.5 112.5 132.5
42.5 112.5 137.5
42.5 112.5 142.5
42.5 112.5 147.5
42.5 112.5 152.5
42.5 117.5 117.5
42.5 117.5 122.5
42.5 117.5 127.5
42.5 117.5 132.5
42.5 117.5 137.5
42.5 117.5 142.5
42.5 117.5 147.5
42.5 117.5 152.5
42.5 117.5 157.5
42.5 122.5 122.5
42.5 122.5 127.5
42.5 122.5 132.5
42.5 122.5 137.5
42.5 122.5 142.5
42.5 122.5 147.5
42.5 122.5 152.5
42.5 122.5 157.5
42.5 127.5 127.5
42.5 127.5 132.5
42.5 127.5 137.5
42.5 127.5 142.5
42.5 127.5 147.5
42.5 127.5 152.5
42.5 127.5 157.5
42.5 132.5 132.5
42.5 132.5 137.5
42.5 132.5 142.5
42.5 132.5 147.5
42.5 132.5 152.5
42.5 132.5 157.5
42.5 137.5 137.5
42.5 137.5 142.5
42.5 137.5 147.5
42.5 137.5 152.5
42.5 137.5 157.5
42.5 142.5 142.5
42.5 142.5 147.5
42.5 142.5 152.5
42.5 142.5 157.5
42.5 147.5 147.5
42.5 147.5 152.5
42.5 147.5 157.5
42.5 152.5 152.5
42.5 152.5 157.5
42.5 157.5 157.5
47.5 47.5 47.5
47.5 47.5 52.5
47.5 47.5 57.5
47.5 47.5 62.5
47.5 47.5 67.5
47.5 47.5 72.5
47.5 47.5 77.5
47.5 47.5 82.5
47.5 47.5 87.5
47.5 47.5 92.5
47.5 52.5 52.5
47.5 52.5 57.5
47.5 52.5 62.5
47.5 52.5 67.5
47.5 52.5 72.5
47.5 52.5 77.5
47.5 52.5 82.5
47.5 52.5 87.5
47.5 52.5 92.5
47.5 52.5 97.5
47.5 57.5 57.5
47.5 57.5 62.5
47.5 57.5 67.5
47.5 57.5 72.5
47.5 57.5 77.5
47.5 57.5 82.5
47.5 57.5 87.5
47.5 57.5 92.5
47.5 57.5 97.5
47.5 57.5 102.5
47.5 62.5 62.5
47.5 62.5 67.5
47.5 62.5 72.5
47.5 62.5 77.5
47.5 62.5 82.5
47.5 62.5 87.5
47.5 62.5 92.5
47.5 62.5 97.5
47.5 62.5 102.5
47.5 62.5 107.5
47.5 67.5 67.5
47.5 67.5 72.5
47.5 67.5 77.5
47.5 67.5 82.5
47.5 67.5 87.5
47.5 67.5 92.5
47.5 67.5 97.5
47.5 67.5 102.5
47.5 67.5 107.5
47.5 67.5 112.5
47.5 72.5 72.5
47.5 72.5 77.5
47.5 72.5 82.5
47.5 72.5 87.5
47.5 72.5 92.5
47.5 72.5 97.5
47.5 72.5 102.5
47.5 72.5 107.5
47.5 72.5 112.5
47.5 72.5 117.5
47.5 77.5 77.5
47.5 77.5 82.5
47.5 77.5 87.5
47.5 77.5 92.5
47.5 77.5 97.5
47.5 77.5 102.5
47.5 77.5 107.5
47.5 77.5 112.5
47.5 77.5 117.5
47.5 77.5 122.5
47.5 82.5 82.5
47.5 82.5 87.5
47.5 82.5 92.5
47.5 82.5 97.5
47.5 82.5 102.5
47.5 82.5 107.5
47.5 82.5 112.5
47.5 82.5 117.5
47.5 82.5 122.5
47.5 82.5 127.5
47.5 87.5 87.5
