ombh2=0.022 (Fiducial)
# pk6			 # kh6
9.182866769327542897e+02 2.388051474323943379e-04
9.235711127813334542e+02 2.402331987572065908e-04
9.288857936029752409e+02 2.416697898082693430e-04
9.342308896389299662e+02 2.431149716530220698e-04
9.396065720608886522e+02 2.445687956642865935e-04
9.450130129758250632e+02 2.460313135220936116e-04
9.504503854308801465e+02 2.475025772155195524e-04
9.559188634182988835e+02 2.489826390445348684e-04
9.614186218802892654e+02 2.504715516218630365e-04
9.669498366714032045e+02 2.519693678748507527e-04
9.725126842941734822e+02 2.534761410473496731e-04
9.781073420699908638e+02 2.549919247016087806e-04
9.837339882781352571e+02 2.565167727201785150e-04
9.893928021612724706e+02 2.580507393078263953e-04
9.950839639303339936e+02 2.595938789934633222e-04
1.000807654769464989e+03 2.611462466320826729e-04
1.006564056840972739e+03 2.627078974067095351e-04
1.012353353290289647e+03 2.642788868303628949e-04
1.018175728250981138e+03 2.658592707480288315e-04
1.024031366849761525e+03 2.674491053386455282e-04
1.029920455211540684e+03 2.690484471171003728e-04
1.035843180464479701e+03 2.706573529362390389e-04
1.041799730745083934e+03 2.722758799888863298e-04
1.047790295203336655e+03 2.739040858098793830e-04
1.053815064007796082e+03 2.755420282781129095e-04
1.059874228350877956e+03 2.771897656185963585e-04
1.065967980477775200e+03 2.788473564045240390e-04
1.072096513724364740e+03 2.805148595593569510e-04
1.078260022475767528e+03 2.821923343589177887e-04
1.084458702163812404e+03 2.838798404334977083e-04
1.090692749272318451e+03 2.855774377699758890e-04
1.096962361342427585e+03 2.872851867139527009e-04
1.103267736977977393e+03 2.890031479718939314e-04
1.109609075850868066e+03 2.907313826132891608e-04
1.115986578706457067e+03 2.924699520728228229e-04
1.122400447369042013e+03 2.942189181525577883e-04
1.128850884747251712e+03 2.959783430241323373e-04
1.135338094839556106e+03 2.977482892309702518e-04
1.141862282739790999e+03 2.995288196905041347e-04
1.148423654642645261e+03 3.013199976964119021e-04
1.155022417849255589e+03 3.031218869208667194e-04
1.161658780772769887e+03 3.049345514168004360e-04
1.168332952909418964e+03 3.067580556201806273e-04
1.175045144269495268e+03 3.085924643523007540e-04
1.181795565456054192e+03 3.104378428220848514e-04
1.188584428163044322e+03 3.122942566284054992e-04
1.195411945196970237e+03 3.141617717624153438e-04
1.202278330482215324e+03 3.160404546098932038e-04
1.209183799066453957e+03 3.179303719536040527e-04
1.216128567126005919e+03 3.198315909756727711e-04
1.223112851971254713e+03 3.217441792599722646e-04
1.230136872052051785e+03 3.236682047945261100e-04
1.237200846963227605e+03 3.256037359739252963e-04
1.244304997450006113e+03 3.275508416017594397e-04
1.251449545413496480e+03 3.295095908930625265e-04
1.258634713916273540e+03 3.314800534767737812e-04
1.265860727187850898e+03 3.334622993982120872e-04
1.273127810630282283e+03 3.354563991215665070e-04
1.280436190823731295e+03 3.374624235324008440e-04
1.287786095448443348e+03 3.394804439401737615e-04
1.295177752968105324e+03 3.415105320807732144e-04
1.302611392908325797e+03 3.435527601190667630e-04
1.310087245981165097e+03 3.456072006514670667e-04
1.317605544090682088e+03 3.476739267085119062e-04
1.325166520338432065e+03 3.497530117574609008e-04
1.332770409029002167e+03 3.518445297049068105e-04
1.340417445675563386e+03 3.539485548994025571e-04
1.348107867005468052e+03 3.560651621341044551e-04
1.355841910965807301e+03 3.581944266494308383e-04
1.363619816729081094e+03 3.603364241357366235e-04
1.371441824698795472e+03 3.624912307360039754e-04
1.379308176515125751e+03 3.646589230485488544e-04
1.387219115060610420e+03 3.668395781297443159e-04
1.395174884465841615e+03 3.690332734967592047e-04
1.403175730115198803e+03 3.712400871303138720e-04
1.411221898649605464e+03 3.734600974774523172e-04
1.419313637774174822e+03 3.756933834543308651e-04
1.427451196132900805e+03 3.779400244490231046e-04
1.435634823604305893e+03 3.802001003243422298e-04
1.443864771336480999e+03 3.824736914206799693e-04
1.452141291752769803e+03 3.847608785588624292e-04
1.460464638557408989e+03 3.870617430430228485e-04
1.468835066741233504e+03 3.893763666634923542e-04
1.477252832587418425e+03 3.917048316997068149e-04
1.485718193677207637e+03 3.940472209231320731e-04
1.494231408895635468e+03 3.964036176002059273e-04
1.502792738437349954e+03 3.987741054952987632e-04
1.511402443812353113e+03 4.011587688736901222e-04
1.520060787851860141e+03 4.035576925045647858e-04
1.528768034714099031e+03 4.059709616640265863e-04
1.537524449890173855e+03 4.083986621381284813e-04
1.546330300209911911e+03 4.108408802259233355e-04
1.555185853777692728e+03 4.132977027425305868e-04
1.564091379305198870e+03 4.157692170222234578e-04
1.573047146395553682e+03 4.182555109215323761e-04
1.582053425979129088e+03 4.207566728223686688e-04
1.591110490325015917e+03 4.232727916351663642e-04
1.600218613046569772e+03 4.258039568020423695e-04
1.609378069107040801e+03 4.283502582999763821e-04
1.618589134825121619e+03 4.309117866440088517e-04
1.627852087880574118e+03 4.334886328904591639e-04
1.637167207319860609e+03 4.360808886401620378e-04
1.646534773561761313e+03 4.386886460417237644e-04
1.655955068403066889e+03 4.413119977947981237e-04
1.665428375024200932e+03 4.439510371533814917e-04
1.674954977994907495e+03 4.466058579291275719e-04
1.684535163279995231e+03 4.492765544946827807e-04
1.694169218244979902e+03 4.519632217870402265e-04
1.703857431661765077e+03 4.546659553109149939e-04
1.713600093445614675e+03 4.573848511421388895e-04
1.723397494052351476e+03 4.601200059310761115e-04
1.733249925159168924e+03 4.628715169060584368e-04
1.743157679842230891e+03 4.656394818768412776e-04
1.753121052581965387e+03 4.684239992380818561e-04
1.763140339268523121e+03 4.712251679728352146e-04
1.773215837207083723e+03 4.740430876560739696e-04
1.783347845123329080e+03 4.768778584582274724e-04
1.793536663168764107e+03 4.797295811487431428e-04
1.803782592926158941e+03 4.825983570996678594e-04
1.814085937415019544e+03 4.854842882892519023e-04
1.824447001096920076e+03 4.883874773055742538e-04
1.834866089881039443e+03 4.913080273501891498e-04
1.845343511129543685e+03 4.942460422417940986e-04
1.855879573663031351e+03 4.972016264199216433e-04
1.866474587766045261e+03 5.001748849486507484e-04
1.877128865165915386e+03 5.031659235203420934e-04
1.887842718277465110e+03 5.061748484593951583e-04
1.898616460076072144e+03 5.092017667260279696e-04
1.909450404934285416e+03 5.122467859200790716e-04
1.920344868674953432e+03 5.153100142848321581e-04
1.931300168576127362e+03 5.183915607108646652e-04
1.942316623375980498e+03 5.214915347399178306e-04
1.953394553277827754e+03 5.246100465687909310e-04
1.964534279954961903e+03 5.277472070532583963e-04
1.975736126555702185e+03 5.309031277120109926e-04
1.987000417708249870e+03 5.340779207306194489e-04
1.998327479525717536e+03 5.372716989655219356e-04
2.009717639611009417e+03 5.404845759480377812e-04
2.021171227061785657e+03 5.437166658884009206e-04
2.032688572475403362e+03 5.469680836798212088e-04
2.044270007953920867e+03 5.502389449025679594e-04
2.055915867108950351e+03 5.535293658280795049e-04
2.067626484991725192e+03 5.568394634230948740e-04
2.079402197661689115e+03 5.601693553538128999e-04
2.091243342477087936e+03 5.635191599900747465e-04
2.103150258306507112e+03 5.668889964095711557e-04
2.115123285534246861e+03 5.702789844020758224e-04
2.127162766064961033e+03 5.736892444737040327e-04
2.139269043328371481e+03 5.771198978511950456e-04
2.151442462283951954e+03 5.805710664862230976e-04
2.163683369425564251e+03 5.840428730597307418e-04
2.175992112786168491e+03 5.875354409862920029e-04
2.188369041942450167e+03 5.910488944184971076e-04
2.200814508019494951e+03 5.945833582513676812e-04
2.213328863695431210e+03 5.981389581267955793e-04
2.225912463206086159e+03 6.017158204380093677e-04
2.238565662349613376e+03 6.053140723340672555e-04
2.251288818491143047e+03 6.089338417243767010e-04
2.264082290562169419e+03 6.125752572832422055e-04
2.276946438032061451e+03 6.162384484544382616e-04
2.289881619634884373e+03 6.199235454558113577e-04
2.302888195307745264e+03 6.236306792839089791e-04
2.315966526493658421e+03 6.273599817186359309e-04
2.329116976145001900e+03 6.311115853279386338e-04
2.342339908726909471e+03 6.348856234725186931e-04
2.355635690220693505e+03 6.386822303105720543e-04
2.369004688127174632e+03 6.425015408025590595e-04
2.382447271470087799e+03 6.463436907160013912e-04
2.395963810799395105e+03 6.502088166303090491e-04
2.409554678194651387e+03 6.540970559416345396e-04
2.423220247268189723e+03 6.580085468677572070e-04
2.436960893168506118e+03 6.619434284529973796e-04
2.450776992583479569e+03 6.659018405731576213e-04
2.464668923743528467e+03 6.698839239404962920e-04
2.478637066424914792e+03 6.738898201087287557e-04
2.492681801926364187e+03 6.779196714780598128e-04
2.506803512671343015e+03 6.819736213002452986e-04
2.521002582283389074e+03 6.860518136836840381e-04
2.535279395916314115e+03 6.901543935985420030e-04
2.549634340266716663e+03 6.942815068819037892e-04
2.564067803576806000e+03 6.984333002429575976e-04
2.578580175637102911e+03 7.026099212682112216e-04
2.593171847789257299e+03 7.068115184267369840e-04
2.607843212928718458e+03 7.110382410754505006e-04
2.622594665507490845e+03 7.152902394644189334e-04
2.637426601536754333e+03 7.195676647422036146e-04
2.652339418589453999e+03 7.238706689612315085e-04
2.667333515803039518e+03 7.281994050832006106e-04
2.682409293881868507e+03 7.325540269845184135e-04
2.697567155099865886e+03 7.369346894617706230e-04
2.712807503303009980e+03 7.413415482372244601e-04
2.728130743911820900e+03 7.457747599643637293e-04
2.743537283269351974e+03 7.502344822334578237e-04
2.759027526326502993e+03 7.547208735771646646e-04
2.774601878699312238e+03 7.592340934761637825e-04
2.790260747486257969e+03 7.637743023648276702e-04
2.806004541269067886e+03 7.683416616369239272e-04
2.821833670113794142e+03 7.729363336513522071e-04
2.837748545571499108e+03 7.775584817379164017e-04
2.853749580679178962e+03 7.822082702031297845e-04
2.869837189960403975e+03 7.868858643360573425e-04
2.886011789426069299e+03 7.915914304141891166e-04
2.902273796575052074e+03 7.963251357093524638e-04
2.918623630394716656e+03 8.010871484936580396e-04
2.935061711361569905e+03 8.058776380454809067e-04
2.951588461441656364e+03 8.106967746554789422e-04
2.968204304091088943e+03 8.155447296326447451e-04
2.984909664256339966e+03 8.204216753103974434e-04
3.001704968353981712e+03 8.253277850527067014e-04
3.018590643094392817e+03 8.302632332602565175e-04
3.035567114814708475e+03 8.352281953766441504e-04
3.052634811118668495e+03 8.402228478946173170e-04
3.069794161028064082e+03 8.452473683623476031e-04
3.087045594981720114e+03 8.503019353897418213e-04
3.104389544834593380e+03 8.553867286547927251e-04
3.121826443856634342e+03 8.605019289099635500e-04
3.139356726731702565e+03 8.656477179886149474e-04
3.156980829556376648e+03 8.708242788114686729e-04
3.174699189838664552e+03 8.760317953931095461e-04
3.192512246496676653e+03 8.812704528485268765e-04
3.210420439857236488e+03 8.865404373996949201e-04
3.228424211654453302e+03 8.918419363821934514e-04
3.246524005028035845e+03 8.971751382518653069e-04
3.264720264521826721e+03 9.025402325915168628e-04
3.283013436082068438e+03 9.079374101176567857e-04
3.301403966684847546e+03 9.133668626872760900e-04
3.319892301065832726e+03 9.188287833046673370e-04
3.338478883209485502e+03 9.243233661282857904e-04
3.357164158334851436e+03 9.298508064776530744e-04
3.375948572914603119e+03 9.354113008402969347e-04
3.394832574670863778e+03 9.410050468787380541e-04
3.413816612571216410e+03 9.466322434375167667e-04
3.432901136824654714e+03 9.522930905502599965e-04
3.452086598877165670e+03 9.579877894467932978e-04
3.471373451407449011e+03 9.637165425602945302e-04
3.490762148322471603e+03 9.694795535344877561e-04
3.510253144752999106e+03 9.752770272308837604e-04
3.529846897048768824e+03 9.811091697360628527e-04
3.549543862773925412e+03 9.869761883689993041e-04
3.569344500702131427e+03 9.928782916884325120e-04
3.589249270811590122e+03 9.988156895002794737e-04
3.609258634279187845e+03 1.004788592865094640e-03
3.629373052172758435e+03 1.010797214105570207e-03
3.649592982763353575e+03 1.016841766814086069e-03
3.669918884640270790e+03 1.022922465860300317e-03
3.690351217435380931e+03 1.029039527398790043e-03
3.710890441815749909e+03 1.035193168876731833e-03
3.731537019476226760e+03 1.041383609041634075e-03
3.752291413131926220e+03 1.047611067949112641e-03
3.773154086510420711e+03 1.053875766970712542e-03
3.794125504344030560e+03 1.060177928801776413e-03
3.815206132361811342e+03 1.066517777469362877e-03
3.836396437281591261e+03 1.072895538340208925e-03
3.857696886801668370e+03 1.079311438128741085e-03
3.879107949592557816e+03 1.085765704905134518e-03
3.900630095288541725e+03 1.092258568103422192e-03
3.922263794479078115e+03 1.098790258529647873e-03
3.944009518700173885e+03 1.105361008370072664e-03
3.965867740284746105e+03 1.111971051199428170e-03
3.987838928772927829e+03 1.118620621989219318e-03
4.009923550520000390e+03 1.125309957116077050e-03
4.032122072416625997e+03 1.132039294370161325e-03
4.054434962072250983e+03 1.138808872963614641e-03
4.076862687803204153e+03 1.145618933539063701e-03
4.099405718620683729e+03 1.152469718178174632e-03
4.122064524218748375e+03 1.159361470410258518e-03
4.144839574961951257e+03 1.166294435220928318e-03
4.167731341872884514e+03 1.173268859060807613e-03
4.190740296619605033e+03 1.180284989854290308e-03
4.213866911502824223e+03 1.187343077008356498e-03
4.237111659443068675e+03 1.194443371421434084e-03
4.260475013967514315e+03 1.201586125492321326e-03
4.283957449196758716e+03 1.208771593129157312e-03
4.307559439831495183e+03 1.216000029758447943e-03
4.331281461138803934e+03 1.223271692334145910e-03
4.355123988014553106e+03 1.230586839346785744e-03
4.379087490012625494e+03 1.237945730832670267e-03
4.403172434770574000e+03 1.245348628383116446e-03
4.427379290229548133e+03 1.252795795153753729e-03
4.451708524622426012e+03 1.260287495873877459e-03
4.476160606456562164e+03 1.267823996855861049e-03
4.500736004496618079e+03 1.275405566004621282e-03
4.525435187746988959e+03 1.283032472827144548e-03
4.550258625434062196e+03 1.290704988442062948e-03
4.575206786988427666e+03 1.298423385589294807e-03
4.600280142026717840e+03 1.306187938639738954e-03
4.625479160333387881e+03 1.313998923605028644e-03
4.650804311842229254e+03 1.321856618147342717e-03
4.676256066617701435e+03 1.329761301589274655e-03
4.701834894836109015e+03 1.337713254923765614e-03
4.727541266766546869e+03 1.345712760824087752e-03
4.753375652733342577e+03 1.353760103653896957e-03
4.779338520315958704e+03 1.361855569477338690e-03
4.805430331258032311e+03 1.369999446069218238e-03
4.831651546406747002e+03 1.378192022925230163e-03
4.858002626396726555e+03 1.386433591272248677e-03
4.884484031627248442e+03 1.394724444078681777e-03
4.911096222239091730e+03 1.403064876064882621e-03
4.937839658091567799e+03 1.411455183713628773e-03
4.964714798738735226e+03 1.419895665280660217e-03
4.991722103406074893e+03 1.428386620805281986e-03
5.018862030966221027e+03 1.436928352121029893e-03
5.046135039915216112e+03 1.445521162866398928e-03
5.073541588347921788e+03 1.454165358495640393e-03
5.101082133933435216e+03 1.462861246289615417e-03
5.128757133890546356e+03 1.471609135366720679e-03
5.156567044962401269e+03 1.480409336693876577e-03
5.184512323391455539e+03 1.489262163097581542e-03
5.212593424364389648e+03 1.498167929275030091e-03
5.240810794713201176e+03 1.507126951805304836e-03
5.269164874570469692e+03 1.516139549160623991e-03
5.297656103005526347e+03 1.525206041717665868e-03
5.326284918139264846e+03 1.534326751768956250e-03
5.355051757113928943e+03 1.543502003534326025e-03
5.383957056062564334e+03 1.552732123172436470e-03
5.413001250077715667e+03 1.562017438792370674e-03
5.442184773180646516e+03 1.571358280465303238e-03
5.471508058289520704e+03 1.580754980236225926e-03
5.500971537187985632e+03 1.590207872135756357e-03
5.530575640493121682e+03 1.599717292192010453e-03
5.560320797623082399e+03 1.609283578442546880e-03
5.590207436764818340e+03 1.618907070946384126e-03
5.620235984841277059e+03 1.628588111796088703e-03
5.650406867478340246e+03 1.638327045129936866e-03
5.680720508971654453e+03 1.648124217144145273e-03
5.711177330535018882e+03 1.657979976105178853e-03
5.741777744686342885e+03 1.667894672362132394e-03
5.772522160400982102e+03 1.677868658359181735e-03
5.803410984952300169e+03 1.687902288648114547e-03
5.834444623874505851e+03 1.697995919900932224e-03
5.865623480924837168e+03 1.708149910922532018e-03
5.896947958045949235e+03 1.718364622663456171e-03
5.928418455327685479e+03 1.728640418232727785e-03
5.960035370968633288e+03 1.738977662910755860e-03
5.991799101237515970e+03 1.749376724162321223e-03
6.023710040434146322e+03 1.759837971649638993e-03
6.055768580850374747e+03 1.770361777245498024e-03
6.087975112730485307e+03 1.780948515046483190e-03
6.120330024231262541e+03 1.791598561386269651e-03
6.152833701382294748e+03 1.802312294849002777e-03
6.185486528045271371e+03 1.813090096282755697e-03
6.218288885740541446e+03 1.823932348813068387e-03
6.251241147105356504e+03 1.834839437856564809e-03
6.284343672748828794e+03 1.845811751134654411e-03
6.317596819851825785e+03 1.856849678687317760e-03
6.351000942853932429e+03 1.867953612886965676e-03
6.384556393407352516e+03 1.879123948452392483e-03
6.418263520330709071e+03 1.890361082462803637e-03
6.452122669562105330e+03 1.901665414371933767e-03
6.486134184112375806e+03 1.913037346022243004e-03
6.520298404017717985e+03 1.924477281659207201e-03
6.554615666292123024e+03 1.935985627945681440e-03
6.589086304879663658e+03 1.947562793976359173e-03
6.623710650606263698e+03 1.959209191292314405e-03
6.658489031131364754e+03 1.970925233895631269e-03
6.693421770899199146e+03 1.982711338264119688e-03
6.728509191089919113e+03 1.994567923366121018e-03
6.763751609570163964e+03 2.006495410675402172e-03
6.799149339811076061e+03 2.018494224186136686e-03
6.834702682473577624e+03 2.030564790427975570e-03
6.870411929535691343e+03 2.042707538481213121e-03
6.906277369091500077e+03 2.054922899992036017e-03
6.942299285342135590e+03 2.067211309187869540e-03
6.978477958541523549e+03 2.079573202892811851e-03
7.014813664941354546e+03 2.092009020543165836e-03
7.051306676736200643e+03 2.104519204203053346e-03
7.087957262008297221e+03 2.117104198580135269e-03
7.124765684671803683e+03 2.129764451041418327e-03
7.161732204417177854e+03 2.142500411629155114e-03
7.198857076654640878e+03 2.155312533076846927e-03
7.236140552458281491e+03 2.168201270825332455e-03
7.273582878508997055e+03 2.181167083038983590e-03
7.311184297037656506e+03 2.194210430621984943e-03
7.348945045767969532e+03 2.207331777234723506e-03
7.386865357854898321e+03 2.220531589310267666e-03
7.424945458233304635e+03 2.233810336070948983e-03
7.463185556850147805e+03 2.247168489545041999e-03
7.501585856821383459e+03 2.260606524583542911e-03
7.540146556140044595e+03 2.274124918877052336e-03
7.578867847614154016e+03 2.287724152972750880e-03
7.617749918804472145e+03 2.301404710291484867e-03
7.656792951961689141e+03 2.315167077144951804e-03
7.695997123963607919e+03 2.329011742752985174e-03
7.735362606252112528e+03 2.342939199260945030e-03
7.774889564769599929e+03 2.356949941757213989e-03
7.814578159895479985e+03 2.371044468290798603e-03
7.854428546382462628e+03 2.385223279889028738e-03
7.894440873292238393e+03 2.399486880575369720e-03
7.934615283931244448e+03 2.413835777387342025e-03
7.974951915786217796e+03 2.428270480394542023e-03
8.015450900459388322e+03 2.442791502716773304e-03
8.056112363273721712e+03 2.457399360542293371e-03
8.096936415705736181e+03 2.472094573146153568e-03
8.137923155008007598e+03 2.486877662908663477e-03
8.179072671601676120e+03 2.501749155333959831e-03
8.220385049357431853e+03 2.516709579068686451e-03
8.261860365526825262e+03 2.531759465920786940e-03
8.303498690672249722e+03 2.546899350878406663e-03
8.345300088597416106e+03 2.562129772128915722e-03
8.387264616277496316e+03 2.577451271078034720e-03
8.429392323788990325e+03 2.592864392369082383e-03
8.471683254239600501e+03 2.608369683902336811e-03
8.514137443697565686e+03 2.623967696854512949e-03
8.556754921121400912e+03 2.639658985698353257e-03
8.599535708288905880e+03 2.655444108222338936e-03
8.642479819726331698e+03 2.671323625550520858e-03
8.685587262637367530e+03 2.687298102162460640e-03
8.728858036831956269e+03 2.703368105913300963e-03
8.772292132311860769e+03 2.719534208053949083e-03
8.815889517628880640e+03 2.735796983251385234e-03
8.859650148320066364e+03 2.752157009609089433e-03
8.903573971808844362e+03 2.768614868687591882e-03
8.947660927336648456e+03 2.785171145525147836e-03
8.991910945887235357e+03 2.801826428658531730e-03
9.036323950110359874e+03 2.818581310143958817e-03
9.080899854245968527e+03 2.835436385578132996e-03
9.125638564048087574e+03 2.852392254119417384e-03
9.170539976708405447e+03 2.869449518509133244e-03
9.215603980780095299e+03 2.886608785092985123e-03
9.260830456101477466e+03 2.903870663842619999e-03
9.306219273719429111e+03 2.921235768377302647e-03
9.351770295813148550e+03 2.938704715985733257e-03
9.397483375617593993e+03 2.956278127647989952e-03
9.443358357346927733e+03 2.973956628057602709e-03
9.489395076067741684e+03 2.991740845643758688e-03
9.535593351585328492e+03 3.009631412593642436e-03
9.581952982457576582e+03 3.027628964874912697e-03
9.628473756192877772e+03 3.045734142258300220e-03
9.675155450515345365e+03 3.063947588340357794e-03
9.721997833285031447e+03 3.082269950566336909e-03
9.769000662417782223e+03 3.100701880253201904e-03
9.816163685806037392e+03 3.119244032612779848e-03
9.863486641238876473e+03 3.137897066775062645e-03
